mode,width,seed,first,second,joint_evaluations
equal-pair-events,3,1111222233334444,0,16,19
equal-pair-events,3,1111222233334444,1,2,58
equal-pair-events,3,1111222233334444,1,3,20
equal-pair-events,3,1111222233334444,1,4,39
equal-pair-events,3,1111222233334444,1,5,39
equal-pair-events,3,1111222233334444,1,6,20
equal-pair-events,3,1111222233334444,1,7,39
equal-pair-events,3,1111222233334444,1,8,78
equal-pair-events,3,1111222233334444,1,9,40
equal-pair-events,3,1111222233334444,1,10,20
equal-pair-events,3,1111222233334444,1,11,20
equal-pair-events,3,1111222233334444,1,12,20
equal-pair-events,3,1111222233334444,1,13,19
equal-pair-events,3,1111222233334444,1,14,20
equal-pair-events,3,1111222233334444,1,15,20
equal-pair-events,3,1111222233334444,1,16,20
equal-pair-events,3,1111222233334444,2,3,20
equal-pair-events,3,1111222233334444,2,4,39
equal-pair-events,3,1111222233334444,2,5,20
equal-pair-events,3,1111222233334444,2,6,39
equal-pair-events,3,1111222233334444,2,7,40
equal-pair-events,3,1111222233334444,2,8,38
equal-pair-events,3,1111222233334444,2,9,20
equal-pair-events,3,1111222233334444,2,10,40
equal-pair-events,3,1111222233334444,2,11,20
equal-pair-events,3,1111222233334444,2,12,20
equal-pair-events,3,1111222233334444,2,13,20
equal-pair-events,3,1111222233334444,2,14,20
equal-pair-events,3,1111222233334444,2,15,19
equal-pair-events,3,1111222233334444,2,16,20
equal-pair-events,3,1111222233334444,3,4,58
equal-pair-events,3,1111222233334444,3,5,20
equal-pair-events,3,1111222233334444,3,6,38
equal-pair-events,3,1111222233334444,3,7,20
equal-pair-events,3,1111222233334444,3,8,39
equal-pair-events,3,1111222233334444,3,9,20
equal-pair-events,3,1111222233334444,3,10,20
equal-pair-events,3,1111222233334444,3,11,59
equal-pair-events,3,1111222233334444,3,12,20
equal-pair-events,3,1111222233334444,3,13,20
equal-pair-events,3,1111222233334444,3,14,39
equal-pair-events,3,1111222233334444,3,15,59
equal-pair-events,3,1111222233334444,3,16,20
equal-pair-events,3,1111222233334444,4,5,60
equal-pair-events,3,1111222233334444,4,6,19
equal-pair-events,3,1111222233334444,4,7,39
equal-pair-events,3,1111222233334444,4,8,20
equal-pair-events,3,1111222233334444,4,9,40
equal-pair-events,3,1111222233334444,4,10,40
equal-pair-events,3,1111222233334444,4,11,20
equal-pair-events,3,1111222233334444,4,12,19
equal-pair-events,3,1111222233334444,4,13,20
equal-pair-events,3,1111222233334444,4,14,20
equal-pair-events,3,1111222233334444,4,15,39
equal-pair-events,3,1111222233334444,4,16,20
equal-pair-events,3,1111222233334444,5,6,20
equal-pair-events,3,1111222233334444,5,7,20
equal-pair-events,3,1111222233334444,5,8,59
equal-pair-events,3,1111222233334444,5,9,19
equal-pair-events,3,1111222233334444,5,10,20
equal-pair-events,3,1111222233334444,5,11,40
equal-pair-events,3,1111222233334444,5,12,19
equal-pair-events,3,1111222233334444,5,13,58
equal-pair-events,3,1111222233334444,5,14,39
equal-pair-events,3,1111222233334444,5,15,20
equal-pair-events,3,1111222233334444,5,16,20
equal-pair-events,3,1111222233334444,6,7,20
equal-pair-events,3,1111222233334444,6,8,39
equal-pair-events,3,1111222233334444,6,9,20
equal-pair-events,3,1111222233334444,6,10,39
equal-pair-events,3,1111222233334444,6,11,20
equal-pair-events,3,1111222233334444,6,12,20
equal-pair-events,3,1111222233334444,6,13,40
equal-pair-events,3,1111222233334444,6,14,39
equal-pair-events,3,1111222233334444,6,15,39
equal-pair-events,3,1111222233334444,6,16,20
equal-pair-events,3,1111222233334444,7,8,20
equal-pair-events,3,1111222233334444,7,9,20
equal-pair-events,3,1111222233334444,7,10,19
equal-pair-events,3,1111222233334444,7,11,20
equal-pair-events,3,1111222233334444,7,12,59
equal-pair-events,3,1111222233334444,7,13,39
equal-pair-events,3,1111222233334444,7,14,20
equal-pair-events,3,1111222233334444,7,15,20
equal-pair-events,3,1111222233334444,7,16,59
equal-pair-events,3,1111222233334444,8,9,20
equal-pair-events,3,1111222233334444,8,10,20
equal-pair-events,3,1111222233334444,8,11,19
equal-pair-events,3,1111222233334444,8,12,20
equal-pair-events,3,1111222233334444,8,13,20
equal-pair-events,3,1111222233334444,8,14,20
equal-pair-events,3,1111222233334444,8,15,20
equal-pair-events,3,1111222233334444,8,16,40
equal-pair-events,3,1111222233334444,9,10,39
equal-pair-events,3,1111222233334444,9,11,38
equal-pair-events,3,1111222233334444,9,12,20
equal-pair-events,3,1111222233334444,9,13,19
equal-pair-events,3,1111222233334444,9,14,38
equal-pair-events,3,1111222233334444,9,15,20
equal-pair-events,3,1111222233334444,9,16,39
equal-pair-events,3,1111222233334444,10,11,39
equal-pair-events,3,1111222233334444,10,12,19
equal-pair-events,3,1111222233334444,10,13,40
equal-pair-events,3,1111222233334444,10,14,40
equal-pair-events,3,1111222233334444,10,15,39
equal-pair-events,3,1111222233334444,10,16,58
equal-pair-events,3,1111222233334444,11,12,20
equal-pair-events,3,1111222233334444,11,13,39
equal-pair-events,3,1111222233334444,11,14,20
equal-pair-events,3,1111222233334444,11,15,40
equal-pair-events,3,1111222233334444,11,16,20
equal-pair-events,3,1111222233334444,12,13,19
equal-pair-events,3,1111222233334444,12,14,39
equal-pair-events,3,1111222233334444,12,15,40
equal-pair-events,3,1111222233334444,12,16,39
equal-pair-events,3,1111222233334444,13,14,40
equal-pair-events,3,1111222233334444,13,15,20
equal-pair-events,3,1111222233334444,13,16,40
equal-pair-events,3,1111222233334444,14,15,20
equal-pair-events,3,1111222233334444,14,16,39
equal-pair-events,3,1111222233334444,15,16,39
equal-pair-events,4,2b7e151628aed2a6,0,1,34
equal-pair-events,4,2b7e151628aed2a6,0,2,17
equal-pair-events,4,2b7e151628aed2a6,0,3,17
equal-pair-events,4,2b7e151628aed2a6,0,4,17
equal-pair-events,4,2b7e151628aed2a6,0,5,17
equal-pair-events,4,2b7e151628aed2a6,0,6,34
equal-pair-events,4,2b7e151628aed2a6,0,7,51
equal-pair-events,4,2b7e151628aed2a6,0,8,35
equal-pair-events,4,2b7e151628aed2a6,0,9,17
equal-pair-events,4,2b7e151628aed2a6,0,10,34
equal-pair-events,4,2b7e151628aed2a6,0,11,34
equal-pair-events,4,2b7e151628aed2a6,0,12,35
equal-pair-events,4,2b7e151628aed2a6,0,13,51
equal-pair-events,4,2b7e151628aed2a6,0,14,51
equal-pair-events,4,2b7e151628aed2a6,0,15,35
equal-pair-events,4,2b7e151628aed2a6,0,16,34
equal-pair-events,4,2b7e151628aed2a6,1,2,34
equal-pair-events,4,2b7e151628aed2a6,1,3,52
equal-pair-events,4,2b7e151628aed2a6,1,4,34
equal-pair-events,4,2b7e151628aed2a6,1,5,17
equal-pair-events,4,2b7e151628aed2a6,1,6,34
equal-pair-events,4,2b7e151628aed2a6,1,7,17
equal-pair-events,4,2b7e151628aed2a6,1,8,17
equal-pair-events,4,2b7e151628aed2a6,1,9,51
equal-pair-events,4,2b7e151628aed2a6,1,10,17
equal-pair-events,4,2b7e151628aed2a6,1,11,52
equal-pair-events,4,2b7e151628aed2a6,1,12,17
equal-pair-events,4,2b7e151628aed2a6,1,13,17
equal-pair-events,4,2b7e151628aed2a6,1,14,35
equal-pair-events,4,2b7e151628aed2a6,1,15,17
equal-pair-events,4,2b7e151628aed2a6,1,16,17
equal-pair-events,4,2b7e151628aed2a6,2,3,17
equal-pair-events,4,2b7e151628aed2a6,2,4,17
equal-pair-events,4,2b7e151628aed2a6,2,5,35
equal-pair-events,4,2b7e151628aed2a6,2,6,51
equal-pair-events,4,2b7e151628aed2a6,2,7,35
equal-pair-events,4,2b7e151628aed2a6,2,8,34
equal-pair-events,4,2b7e151628aed2a6,2,9,34
equal-pair-events,4,2b7e151628aed2a6,2,10,51
equal-pair-events,4,2b7e151628aed2a6,2,11,34
equal-pair-events,4,2b7e151628aed2a6,2,12,17
equal-pair-events,4,2b7e151628aed2a6,2,13,69
equal-pair-events,4,2b7e151628aed2a6,2,14,17
equal-pair-events,4,2b7e151628aed2a6,2,15,34
equal-pair-events,4,2b7e151628aed2a6,2,16,17
equal-pair-events,4,2b7e151628aed2a6,3,4,34
equal-pair-events,4,2b7e151628aed2a6,3,5,51
equal-pair-events,4,2b7e151628aed2a6,3,6,17
equal-pair-events,4,2b7e151628aed2a6,3,7,17
equal-pair-events,4,2b7e151628aed2a6,3,8,17
equal-pair-events,4,2b7e151628aed2a6,3,9,34
equal-pair-events,4,2b7e151628aed2a6,3,10,34
equal-pair-events,4,2b7e151628aed2a6,3,11,35
equal-pair-events,4,2b7e151628aed2a6,3,12,17
equal-pair-events,4,2b7e151628aed2a6,3,13,34
equal-pair-events,4,2b7e151628aed2a6,3,14,18
equal-pair-events,4,2b7e151628aed2a6,3,15,17
equal-pair-events,4,2b7e151628aed2a6,3,16,51
equal-pair-events,4,2b7e151628aed2a6,4,5,68
equal-pair-events,4,2b7e151628aed2a6,4,6,35
equal-pair-events,4,2b7e151628aed2a6,4,7,51
equal-pair-events,4,2b7e151628aed2a6,4,8,34
equal-pair-events,4,2b7e151628aed2a6,4,9,69
equal-pair-events,4,2b7e151628aed2a6,4,10,18
equal-pair-events,4,2b7e151628aed2a6,4,11,17
equal-pair-events,4,2b7e151628aed2a6,4,12,17
equal-pair-events,4,2b7e151628aed2a6,4,13,34
equal-pair-events,4,2b7e151628aed2a6,4,14,34
equal-pair-events,4,2b7e151628aed2a6,4,15,17
equal-pair-events,4,2b7e151628aed2a6,4,16,17
equal-pair-events,4,2b7e151628aed2a6,5,6,17
equal-pair-events,4,2b7e151628aed2a6,5,7,18
equal-pair-events,4,2b7e151628aed2a6,5,8,17
equal-pair-events,4,2b7e151628aed2a6,5,9,17
equal-pair-events,4,2b7e151628aed2a6,5,10,17
equal-pair-events,4,2b7e151628aed2a6,5,11,34
equal-pair-events,4,2b7e151628aed2a6,5,12,51
equal-pair-events,4,2b7e151628aed2a6,5,13,35
equal-pair-events,4,2b7e151628aed2a6,5,14,34
equal-pair-events,4,2b7e151628aed2a6,5,15,17
equal-pair-events,4,2b7e151628aed2a6,5,16,17
equal-pair-events,4,2b7e151628aed2a6,6,7,51
equal-pair-events,4,2b7e151628aed2a6,6,8,34
equal-pair-events,4,2b7e151628aed2a6,6,9,18
equal-pair-events,4,2b7e151628aed2a6,6,10,35
equal-pair-events,4,2b7e151628aed2a6,6,11,34
equal-pair-events,4,2b7e151628aed2a6,6,12,17
equal-pair-events,4,2b7e151628aed2a6,6,13,17
equal-pair-events,4,2b7e151628aed2a6,6,14,34
equal-pair-events,4,2b7e151628aed2a6,6,15,17
equal-pair-events,4,2b7e151628aed2a6,6,16,17
equal-pair-events,4,2b7e151628aed2a6,7,8,51
equal-pair-events,4,2b7e151628aed2a6,7,9,17
equal-pair-events,4,2b7e151628aed2a6,7,10,51
equal-pair-events,4,2b7e151628aed2a6,7,11,51
equal-pair-events,4,2b7e151628aed2a6,7,12,34
equal-pair-events,4,2b7e151628aed2a6,7,13,18
equal-pair-events,4,2b7e151628aed2a6,7,14,17
equal-pair-events,4,2b7e151628aed2a6,7,15,17
equal-pair-events,4,2b7e151628aed2a6,7,16,17
equal-pair-events,4,2b7e151628aed2a6,8,9,17
equal-pair-events,4,2b7e151628aed2a6,8,10,17
equal-pair-events,4,2b7e151628aed2a6,8,11,17
equal-pair-events,4,2b7e151628aed2a6,8,12,35
equal-pair-events,4,2b7e151628aed2a6,8,13,51
equal-pair-events,4,2b7e151628aed2a6,8,14,17
equal-pair-events,4,2b7e151628aed2a6,8,15,52
equal-pair-events,4,2b7e151628aed2a6,8,16,17
equal-pair-events,4,2b7e151628aed2a6,9,10,18
equal-pair-events,4,2b7e151628aed2a6,9,11,34
equal-pair-events,4,2b7e151628aed2a6,9,12,34
equal-pair-events,4,2b7e151628aed2a6,9,13,17
equal-pair-events,4,2b7e151628aed2a6,9,14,17
equal-pair-events,4,2b7e151628aed2a6,9,15,17
equal-pair-events,4,2b7e151628aed2a6,9,16,51
equal-pair-events,4,2b7e151628aed2a6,10,11,34
equal-pair-events,4,2b7e151628aed2a6,10,12,34
equal-pair-events,4,2b7e151628aed2a6,10,13,34
equal-pair-events,4,2b7e151628aed2a6,10,14,17
equal-pair-events,4,2b7e151628aed2a6,10,15,34
equal-pair-events,4,2b7e151628aed2a6,10,16,17
equal-pair-events,4,2b7e151628aed2a6,11,12,34
equal-pair-events,4,2b7e151628aed2a6,11,13,17
equal-pair-events,4,2b7e151628aed2a6,11,14,18
equal-pair-events,4,2b7e151628aed2a6,11,15,34
equal-pair-events,4,2b7e151628aed2a6,11,16,34
equal-pair-events,4,2b7e151628aed2a6,12,13,17
equal-pair-events,4,2b7e151628aed2a6,12,14,34
equal-pair-events,4,2b7e151628aed2a6,12,15,52
equal-pair-events,4,2b7e151628aed2a6,12,16,68
equal-pair-events,4,2b7e151628aed2a6,13,14,51
equal-pair-events,4,2b7e151628aed2a6,13,15,17
equal-pair-events,4,2b7e151628aed2a6,13,16,34
equal-pair-events,4,2b7e151628aed2a6,14,15,51
equal-pair-events,4,2b7e151628aed2a6,14,16,17
equal-pair-events,4,2b7e151628aed2a6,15,16,34
equal-pair-events,4,77a19d3c4e280b51,0,1,17
equal-pair-events,4,77a19d3c4e280b51,0,2,34
equal-pair-events,4,77a19d3c4e280b51,0,3,52
equal-pair-events,4,77a19d3c4e280b51,0,4,34
equal-pair-events,4,77a19d3c4e280b51,0,5,51
equal-pair-events,4,77a19d3c4e280b51,0,6,34
equal-pair-events,4,77a19d3c4e280b51,0,7,34
equal-pair-events,4,77a19d3c4e280b51,0,8,34
equal-pair-events,4,77a19d3c4e280b51,0,9,17
equal-pair-events,4,77a19d3c4e280b51,0,10,34
equal-pair-events,4,77a19d3c4e280b51,0,11,17
equal-pair-events,4,77a19d3c4e280b51,0,12,18
equal-pair-events,4,77a19d3c4e280b51,0,13,34
equal-pair-events,4,77a19d3c4e280b51,0,14,34
equal-pair-events,4,77a19d3c4e280b51,0,15,34
equal-pair-events,4,77a19d3c4e280b51,0,16,35
equal-pair-events,4,77a19d3c4e280b51,1,2,34
equal-pair-events,4,77a19d3c4e280b51,1,3,17
equal-pair-events,4,77a19d3c4e280b51,1,4,17
equal-pair-events,4,77a19d3c4e280b51,1,5,34
equal-pair-events,4,77a19d3c4e280b51,1,6,17
equal-pair-events,4,77a19d3c4e280b51,1,7,17
equal-pair-events,4,77a19d3c4e280b51,1,8,35
equal-pair-events,4,77a19d3c4e280b51,1,9,69
equal-pair-events,4,77a19d3c4e280b51,1,10,17
equal-pair-events,4,77a19d3c4e280b51,1,11,17
equal-pair-events,4,77a19d3c4e280b51,1,12,17
equal-pair-events,4,77a19d3c4e280b51,1,13,68
equal-pair-events,4,77a19d3c4e280b51,1,14,34
equal-pair-events,4,77a19d3c4e280b51,1,15,35
equal-pair-events,4,77a19d3c4e280b51,1,16,17
equal-pair-events,4,77a19d3c4e280b51,2,3,17
equal-pair-events,4,77a19d3c4e280b51,2,4,51
equal-pair-events,4,77a19d3c4e280b51,2,5,35
equal-pair-events,4,77a19d3c4e280b51,2,6,69
equal-pair-events,4,77a19d3c4e280b51,2,7,17
equal-pair-events,4,77a19d3c4e280b51,2,8,51
equal-pair-events,4,77a19d3c4e280b51,2,9,17
equal-pair-events,4,77a19d3c4e280b51,2,10,18
equal-pair-events,4,77a19d3c4e280b51,2,11,34
equal-pair-events,4,77a19d3c4e280b51,2,12,17
equal-pair-events,4,77a19d3c4e280b51,2,13,51
equal-pair-events,4,77a19d3c4e280b51,2,14,34
equal-pair-events,4,77a19d3c4e280b51,2,15,17
equal-pair-events,4,77a19d3c4e280b51,2,16,17
equal-pair-events,4,77a19d3c4e280b51,3,4,17
equal-pair-events,4,77a19d3c4e280b51,3,5,17
equal-pair-events,4,77a19d3c4e280b51,3,6,17
equal-pair-events,4,77a19d3c4e280b51,3,7,17
equal-pair-events,4,77a19d3c4e280b51,3,8,34
equal-pair-events,4,77a19d3c4e280b51,3,9,51
equal-pair-events,4,77a19d3c4e280b51,3,10,34
equal-pair-events,4,77a19d3c4e280b51,3,11,34
equal-pair-events,4,77a19d3c4e280b51,3,12,18
equal-pair-events,4,77a19d3c4e280b51,3,13,17
equal-pair-events,4,77a19d3c4e280b51,3,14,17
equal-pair-events,4,77a19d3c4e280b51,3,15,51
equal-pair-events,4,77a19d3c4e280b51,3,16,52
equal-pair-events,4,77a19d3c4e280b51,4,5,34
equal-pair-events,4,77a19d3c4e280b51,4,6,34
equal-pair-events,4,77a19d3c4e280b51,4,7,34
equal-pair-events,4,77a19d3c4e280b51,4,8,34
equal-pair-events,4,77a19d3c4e280b51,4,9,34
equal-pair-events,4,77a19d3c4e280b51,4,10,17
equal-pair-events,4,77a19d3c4e280b51,4,11,17
equal-pair-events,4,77a19d3c4e280b51,4,12,34
equal-pair-events,4,77a19d3c4e280b51,4,13,17
equal-pair-events,4,77a19d3c4e280b51,4,14,17
equal-pair-events,4,77a19d3c4e280b51,4,15,17
equal-pair-events,4,77a19d3c4e280b51,4,16,51
equal-pair-events,4,77a19d3c4e280b51,5,6,35
equal-pair-events,4,77a19d3c4e280b51,5,7,17
equal-pair-events,4,77a19d3c4e280b51,5,8,17
equal-pair-events,4,77a19d3c4e280b51,5,9,34
equal-pair-events,4,77a19d3c4e280b51,5,10,18
equal-pair-events,4,77a19d3c4e280b51,5,11,51
equal-pair-events,4,77a19d3c4e280b51,5,12,34
equal-pair-events,4,77a19d3c4e280b51,5,13,17
equal-pair-events,4,77a19d3c4e280b51,5,14,34
equal-pair-events,4,77a19d3c4e280b51,5,15,17
equal-pair-events,4,77a19d3c4e280b51,5,16,17
equal-pair-events,4,77a19d3c4e280b51,6,7,34
equal-pair-events,4,77a19d3c4e280b51,6,8,34
equal-pair-events,4,77a19d3c4e280b51,6,9,17
equal-pair-events,4,77a19d3c4e280b51,6,10,18
equal-pair-events,4,77a19d3c4e280b51,6,11,34
equal-pair-events,4,77a19d3c4e280b51,6,12,17
equal-pair-events,4,77a19d3c4e280b51,6,13,34
equal-pair-events,4,77a19d3c4e280b51,6,14,17
equal-pair-events,4,77a19d3c4e280b51,6,15,17
equal-pair-events,4,77a19d3c4e280b51,6,16,34
equal-pair-events,4,77a19d3c4e280b51,7,8,34
equal-pair-events,4,77a19d3c4e280b51,7,9,17
equal-pair-events,4,77a19d3c4e280b51,7,10,17
equal-pair-events,4,77a19d3c4e280b51,7,11,18
equal-pair-events,4,77a19d3c4e280b51,7,12,34
equal-pair-events,4,77a19d3c4e280b51,7,13,52
equal-pair-events,4,77a19d3c4e280b51,7,14,35
equal-pair-events,4,77a19d3c4e280b51,7,15,17
equal-pair-events,4,77a19d3c4e280b51,7,16,68
equal-pair-events,4,77a19d3c4e280b51,8,9,35
equal-pair-events,4,77a19d3c4e280b51,8,10,17
equal-pair-events,4,77a19d3c4e280b51,8,11,34
equal-pair-events,4,77a19d3c4e280b51,8,12,17
equal-pair-events,4,77a19d3c4e280b51,8,13,17
equal-pair-events,4,77a19d3c4e280b51,8,14,34
equal-pair-events,4,77a19d3c4e280b51,8,15,35
equal-pair-events,4,77a19d3c4e280b51,8,16,51
equal-pair-events,4,77a19d3c4e280b51,9,10,17
equal-pair-events,4,77a19d3c4e280b51,9,11,17
equal-pair-events,4,77a19d3c4e280b51,9,12,51
equal-pair-events,4,77a19d3c4e280b51,9,13,34
equal-pair-events,4,77a19d3c4e280b51,9,14,34
equal-pair-events,4,77a19d3c4e280b51,9,15,52
equal-pair-events,4,77a19d3c4e280b51,9,16,17
equal-pair-events,4,77a19d3c4e280b51,10,11,51
equal-pair-events,4,77a19d3c4e280b51,10,12,34
equal-pair-events,4,77a19d3c4e280b51,10,13,17
equal-pair-events,4,77a19d3c4e280b51,10,14,34
equal-pair-events,4,77a19d3c4e280b51,10,15,51
equal-pair-events,4,77a19d3c4e280b51,10,16,17
equal-pair-events,4,77a19d3c4e280b51,11,12,34
equal-pair-events,4,77a19d3c4e280b51,11,13,35
equal-pair-events,4,77a19d3c4e280b51,11,14,69
equal-pair-events,4,77a19d3c4e280b51,11,15,17
equal-pair-events,4,77a19d3c4e280b51,11,16,34
equal-pair-events,4,77a19d3c4e280b51,12,13,34
equal-pair-events,4,77a19d3c4e280b51,12,14,34
equal-pair-events,4,77a19d3c4e280b51,12,15,51
equal-pair-events,4,77a19d3c4e280b51,12,16,18
equal-pair-events,4,77a19d3c4e280b51,13,14,35
equal-pair-events,4,77a19d3c4e280b51,13,15,17
equal-pair-events,4,77a19d3c4e280b51,13,16,34
equal-pair-events,4,77a19d3c4e280b51,14,15,17
equal-pair-events,4,77a19d3c4e280b51,14,16,34
equal-pair-events,4,77a19d3c4e280b51,15,16,17
equal-pair-events,4,1111222233334444,0,1,34
equal-pair-events,4,1111222233334444,0,2,34
equal-pair-events,4,1111222233334444,0,3,34
equal-pair-events,4,1111222233334444,0,4,18
equal-pair-events,4,1111222233334444,0,5,34
equal-pair-events,4,1111222233334444,0,6,17
equal-pair-events,4,1111222233334444,0,7,34
equal-pair-events,4,1111222233334444,0,8,35
equal-pair-events,4,1111222233334444,0,9,17
equal-pair-events,4,1111222233334444,0,10,34
equal-pair-events,4,1111222233334444,0,11,18
equal-pair-events,4,1111222233334444,0,12,34
equal-pair-events,4,1111222233334444,0,13,17
equal-pair-events,4,1111222233334444,0,14,51
equal-pair-events,4,1111222233334444,0,15,17
equal-pair-events,4,1111222233334444,0,16,34
equal-pair-events,4,1111222233334444,1,2,51
equal-pair-events,4,1111222233334444,1,3,34
equal-pair-events,4,1111222233334444,1,4,34
equal-pair-events,4,1111222233334444,1,5,34
equal-pair-events,4,1111222233334444,1,6,34
equal-pair-events,4,1111222233334444,1,7,17
equal-pair-events,4,1111222233334444,1,8,17
equal-pair-events,4,1111222233334444,1,9,17
equal-pair-events,4,1111222233334444,1,10,35
equal-pair-events,4,1111222233334444,1,11,34
equal-pair-events,4,1111222233334444,1,12,52
equal-pair-events,4,1111222233334444,1,13,17
equal-pair-events,4,1111222233334444,1,14,17
equal-pair-events,4,1111222233334444,1,15,51
equal-pair-events,4,1111222233334444,1,16,35
equal-pair-events,4,1111222233334444,2,3,17
equal-pair-events,4,1111222233334444,2,4,17
equal-pair-events,4,1111222233334444,2,5,18
equal-pair-events,4,1111222233334444,2,6,35
equal-pair-events,4,1111222233334444,2,7,34
equal-pair-events,4,1111222233334444,2,8,17
equal-pair-events,4,1111222233334444,2,9,34
equal-pair-events,4,1111222233334444,2,10,17
equal-pair-events,4,1111222233334444,2,11,17
equal-pair-events,4,1111222233334444,2,12,34
equal-pair-events,4,1111222233334444,2,13,17
equal-pair-events,4,1111222233334444,2,14,35
equal-pair-events,4,1111222233334444,2,15,34
equal-pair-events,4,1111222233334444,2,16,51
equal-pair-events,4,1111222233334444,3,4,17
equal-pair-events,4,1111222233334444,3,5,34
equal-pair-events,4,1111222233334444,3,6,51
equal-pair-events,4,1111222233334444,3,7,18
equal-pair-events,4,1111222233334444,3,8,17
equal-pair-events,4,1111222233334444,3,9,17
equal-pair-events,4,1111222233334444,3,10,17
equal-pair-events,4,1111222233334444,3,11,17
equal-pair-events,4,1111222233334444,3,12,34
equal-pair-events,4,1111222233334444,3,13,35
equal-pair-events,4,1111222233334444,3,14,34
equal-pair-events,4,1111222233334444,3,15,35
equal-pair-events,4,1111222233334444,3,16,51
equal-pair-events,4,1111222233334444,4,5,68
equal-pair-events,4,1111222233334444,4,6,17
equal-pair-events,4,1111222233334444,4,7,17
equal-pair-events,4,1111222233334444,4,8,52
equal-pair-events,4,1111222233334444,4,9,17
equal-pair-events,4,1111222233334444,4,10,34
equal-pair-events,4,1111222233334444,4,11,52
equal-pair-events,4,1111222233334444,4,12,34
equal-pair-events,4,1111222233334444,4,13,34
equal-pair-events,4,1111222233334444,4,14,34
equal-pair-events,4,1111222233334444,4,15,51
equal-pair-events,4,1111222233334444,4,16,17
equal-pair-events,4,1111222233334444,5,6,18
equal-pair-events,4,1111222233334444,5,7,34
equal-pair-events,4,1111222233334444,5,8,34
equal-pair-events,4,1111222233334444,5,9,17
equal-pair-events,4,1111222233334444,5,10,17
equal-pair-events,4,1111222233334444,5,11,34
equal-pair-events,4,1111222233334444,5,12,51
equal-pair-events,4,1111222233334444,5,13,34
equal-pair-events,4,1111222233334444,5,14,18
equal-pair-events,4,1111222233334444,5,15,34
equal-pair-events,4,1111222233334444,5,16,34
equal-pair-events,4,1111222233334444,6,7,17
equal-pair-events,4,1111222233334444,6,8,17
equal-pair-events,4,1111222233334444,6,9,17
equal-pair-events,4,1111222233334444,6,10,34
equal-pair-events,4,1111222233334444,6,11,34
