seed,comparison_id,stream,control_slot,snapshot_commit,horizon,pair_left,pair_right,action_left,action_right,action_delta_left,action_delta_right,d_before,d_after,j_exact,j_per_example_mean,event_decomposition_residual,class0_mean_j,class1_mean_j,class2_mean_j,stratum0_mean_j,stratum1_mean_j,stratum2_mean_j,stratum3_mean_j,stratum4_mean_j,stratum5_mean_j,stratum6_mean_j,stratum7_mean_j,relu_diff_before,relu_diff_after,relu_newly_different,relu_resolved,action_relation,relu_transition
1111222233334444,720,L2-phase17-frozen,0,3850,49,66,6,10,69,0.020000,0.020000,-5.006790161133e-5,-4.748255014420e-5,2.585351467133e-6,2.600252628326e-6,-1.490116119385e-8,2.250075340271e-6,2.831220626831e-7,5.267560482025e-6,1.907348632812e-6,4.768371582031e-6,1.490116119385e-6,3.000100453695e-6,1.351038614909e-5,1.589457194010e-6,7.947285970052e-8,-5.543231964111e-6,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,50,66,6,10,71,0.020000,-0.020000,-4.748255014420e-5,-4.080682992935e-5,6.675720214844e-6,6.679445505142e-6,-3.725290298462e-9,9.272247552872e-6,5.945563316345e-6,4.820525646210e-6,2.031524976095e-5,1.124540964762e-5,2.940495808919e-6,4.450480143229e-6,1.696745554606e-5,3.298123677572e-6,-7.947285970052e-8,-5.702177683512e-6,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,51,66,6,23,60,0.020000,-0.020000,-4.080682992935e-5,-5.054473876953e-5,-9.737908840179e-6,-9.737908840179e-6,0.000000000000e0,-1.395493745804e-5,-4.217028617859e-6,-1.104176044464e-5,6.059805552165e-6,-1.601378122965e-5,-9.437402089437e-6,-7.450580596924e-6,-2.115964889526e-5,-6.715456644694e-6,0.000000000000e0,-2.318620681763e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,52,66,6,23,62,0.020000,-0.020000,-5.054473876953e-5,-4.476308822632e-5,5.781650543213e-6,5.806485811869e-6,-2.483526865641e-8,9.976327419281e-6,1.437216997147e-5,-6.929039955139e-6,7.039308547974e-5,5.900859832764e-6,-3.596146901449e-6,-3.774960835775e-7,-7.470448811849e-6,-3.258387247721e-6,-1.589457194010e-7,-1.498063405355e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,53,66,6,8,79,0.020000,0.020000,-4.476308822632e-5,-5.549192428589e-5,-1.072883605957e-5,-1.078223188718e-5,5.339582761129e-8,-1.151114702225e-5,-1.079216599464e-5,-1.004338264465e-5,-2.301732699076e-5,-9.516874949137e-6,-3.596146901449e-6,-6.397565205892e-6,-2.006689707438e-6,-2.384185791016e-6,7.947285970052e-8,-3.941853841146e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,54,66,6,10,79,0.020000,0.020000,-5.549192428589e-5,-6.496906280518e-5,-9.477138519287e-6,-9.484589099884e-6,7.450580596924e-9,-7.987022399902e-6,-1.002848148346e-5,-1.043826341629e-5,-2.145767211914e-5,-6.119410196940e-6,-2.145767211914e-6,-6.755193074544e-7,4.768371582031e-6,-7.549921671549e-7,-7.947285970052e-8,-4.941225051880e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,55,66,6,18,73,-0.020000,0.000000,-6.496906280518e-5,-3.147125244141e-5,3.349781036377e-5,3.350898623466e-5,-1.117587089539e-8,3.339722752571e-5,5.254894495010e-5,1.458078622818e-5,1.177489757538e-4,4.885594050090e-5,9.139378865560e-6,7.629394531250e-6,2.821286519368e-5,4.410743713379e-6,7.947285970052e-8,5.199511845907e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,56,66,6,4,89,0.020000,-0.020000,-3.147125244141e-5,-2.509355545044e-5,6.377696990967e-6,6.429851055145e-6,-5.215406417847e-8,8.478760719299e-6,8.396804332733e-6,2.413988113403e-6,3.427267074585e-5,9.079774220785e-6,1.092751820882e-6,2.940495808919e-6,3.079573313395e-6,2.503395080566e-6,0.000000000000e0,-1.529852549235e-6,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,57,66,6,16,79,0.020000,-0.020000,-2.509355545044e-5,-9.134411811829e-6,1.595914363861e-5,1.592437426249e-5,3.476937611898e-8,2.024322748184e-5,7.443130016327e-6,2.008676528931e-5,2.117951711019e-5,1.001358032227e-5,1.349051793416e-5,1.043081283569e-5,1.629193623861e-5,4.410743713379e-6,1.589457194010e-7,5.141894022624e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,58,66,6,21,76,-0.020000,-0.020000,-9.134411811829e-6,-1.298636198044e-5,-3.851950168610e-6,-3.851950168610e-6,0.000000000000e0,-7.141381502151e-6,9.160488843918e-6,-1.357495784760e-5,1.539786656698e-5,-9.655952453613e-6,-7.987022399902e-6,-8.722146352132e-6,-1.335144042969e-5,5.960464477539e-7,-1.589457194010e-7,-6.934007008870e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,59,66,6,18,81,0.010000,0.000000,-1.298636198044e-5,-2.923607826233e-5,-1.624971628189e-5,-1.626710096995e-5,1.738468805949e-8,-1.751631498337e-5,-2.471357584000e-5,-6.571412086487e-6,-5.429983139038e-5,-2.237161000570e-5,-5.006790161133e-6,-5.324681599935e-6,-1.849730809530e-5,-2.781550089518e-6,7.947285970052e-8,-2.193450927734e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,60,66,6,19,82,-0.020000,0.000000,-2.923607826233e-5,-4.945695400238e-5,-2.022087574005e-5,-2.022584279378e-5,4.967053731281e-9,-2.563372254372e-5,-3.050640225410e-5,-4.537403583527e-6,-1.021424929301e-4,-2.596775690715e-5,-3.437201182048e-6,-7.351239522298e-6,-4.669030507406e-6,-3.019968668620e-6,0.000000000000e0,-1.521905263265e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,61,66,6,10,93,0.020000,0.020000,-4.945695400238e-5,-5.188584327698e-5,-2.428889274597e-6,-2.412746349970e-6,-1.614292462667e-8,-3.486871719360e-6,-6.075948476791e-6,2.324581146240e-6,-1.592437426249e-5,-9.934107462565e-7,7.748603820801e-7,9.536743164062e-7,1.029173533122e-5,5.960464477539e-7,0.000000000000e0,-1.500050226847e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,62,66,6,18,87,0.020000,-0.020000,-5.188584327698e-5,-8.690357208252e-5,-3.501772880554e-5,-3.505373994509e-5,3.601113955180e-8,-3.287941217422e-5,-5.653873085976e-5,-1.574307680130e-5,-1.226564248403e-4,-4.573663075765e-5,-9.298324584961e-6,-1.130501429240e-5,-3.482898076375e-5,-4.490216573079e-6,-5.165735880534e-7,-5.159775416056e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,63,66,6,10,97,-0.020000,0.010000,-8.690357208252e-5,-9.050965309143e-5,-3.606081008911e-6,-3.578762213389e-6,-2.731879552205e-8,-3.404915332794e-6,-1.654028892517e-6,-5.677342414856e-6,-5.145867665609e-6,-4.569689432780e-6,-1.509984334310e-6,-4.629294077555e-6,-1.955032348633e-5,-2.145767211914e-6,-7.947285970052e-8,9.000301361084e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,64,66,6,10,99,-0.020000,-0.020000,-9.050965309143e-5,-9.384006261826e-5,-3.330409526825e-6,-3.320475419362e-6,-9.934107462565e-9,-1.564621925354e-6,-1.616775989532e-6,-6.780028343201e-6,-1.370906829834e-6,-3.079573313395e-6,-1.112620035807e-6,-4.470348358154e-6,-2.157688140869e-5,-2.145767211914e-6,7.947285970052e-8,7.112820943197e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,2,66,6,68,6,0.020000,0.020000,-3.346055746078e-5,-3.580749034882e-5,-2.346932888031e-6,-2.420196930567e-6,7.326404253642e-8,-7.491558790207e-6,-1.117587089539e-6,1.348555088043e-6,-2.661347389221e-5,-6.834665934245e-6,-5.165735880534e-7,4.371007283529e-6,-1.120567321777e-5,-6.794929504395e-6,7.947285970052e-8,2.815326054891e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,3,66,6,68,8,0.010000,-0.020000,-3.580749034882e-5,-3.863871097565e-5,-2.831220626831e-6,-2.787758906682e-6,-4.346172014872e-8,-3.434717655182e-6,-2.942979335785e-7,-4.634261131287e-6,-1.367926597595e-5,-4.609425862630e-6,-3.774960835775e-7,4.430611928304e-6,-2.408027648926e-5,-2.503395080566e-6,0.000000000000e0,1.851717631022e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,4,66,6,70,8,-0.010000,-0.020000,-3.863871097565e-5,-3.781914710999e-5,8.195638656616e-7,8.270144462585e-7,-7.450580596924e-9,2.253800630569e-6,4.161149263382e-6,-3.933906555176e-6,9.536743164062e-7,-2.980232238770e-7,3.377596537272e-7,6.735324859619e-6,-2.090136210124e-5,-7.152557373047e-7,-7.947285970052e-8,2.058347066243e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,5,66,6,57,23,0.000000,-0.020000,-3.781914710999e-5,-4.506111145020e-5,-7.241964340210e-6,-7.225821415583e-6,-1.614292462667e-8,-1.871213316917e-5,-2.039223909378e-5,1.742690801620e-5,-9.758273760478e-5,-1.440445582072e-5,2.960364023844e-6,-2.582867940267e-7,2.340475718180e-5,6.516774495443e-6,2.384185791016e-7,2.131859461466e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,6,66,6,74,8,0.010000,-0.020000,-4.506111145020e-5,-5.064159631729e-5,-5.580484867096e-6,-5.618979533513e-6,3.849466641744e-8,-4.228204488754e-6,1.788139343262e-7,-1.280754804611e-5,-9.546677271525e-6,-6.516774495443e-6,-1.748402913411e-6,5.205472310384e-6,-3.625949223836e-5,-3.576278686523e-6,-1.192092895508e-7,7.609526316325e-6,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,7,66,6,63,21,-0.010000,0.020000,-5.064159631729e-5,-3.901869058609e-5,1.162290573120e-5,1.158192753792e-5,4.097819328308e-8,3.747642040253e-6,-8.966773748398e-6,3.996491432190e-5,-2.787510553996e-5,5.841255187988e-6,9.477138519287e-6,4.788239796956e-6,6.641944249471e-5,3.099441528320e-6,7.947285970052e-8,3.082553545634e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,8,66,6,66,20,0.020000,0.020000,-3.901869058609e-5,-5.047768354416e-5,-1.145899295807e-5,-1.141428947449e-5,-4.470348358154e-8,-1.355260610580e-5,-2.530962228775e-5,4.619359970093e-6,-7.414817810059e-5,-1.209974288940e-5,6.755193074544e-7,-1.670916875203e-5,1.825888951619e-5,3.973642985026e-6,-1.589457194010e-7,-1.110633214315e-5,0,0,0,0,direct-overlap,none
1111222233334444,721,L0-original-frozen,1,3850,9,66,6,75,13,-0.020000,0.020000,-5.047768354416e-5,-4.679709672928e-5,3.680586814880e-6,3.720323244731e-6,-3.973642985026e-8,2.831220626831e-6,6.183981895447e-6,2.145767211914e-6,1.551707585653e-5,6.496906280518e-6,0.000000000000e0,-1.331170399984e-6,6.695588429769e-6,-2.980232238770e-6,0.000000000000e0,5.364418029785e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,10,66,6,84,6,0.010000,-0.020000,-4.679709672928e-5,-5.120784044266e-5,-4.410743713379e-6,-4.425644874573e-6,1.490116119385e-8,-3.252178430557e-6,-6.299465894699e-6,-3.725290298462e-6,-4.867712656657e-7,-2.185503641764e-7,-6.159146626790e-7,-8.006890614827e-6,1.529852549235e-6,3.576278686523e-6,-3.973642985026e-8,-3.114342689514e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,11,66,6,74,18,-0.010000,0.010000,-5.120784044266e-5,-7.206201553345e-5,-2.085417509079e-5,-2.088025212288e-5,2.607703208923e-8,-1.737847924232e-5,-3.845989704132e-5,-6.802380084991e-6,-7.305542627970e-5,-2.723932266235e-5,-3.675619761149e-6,-6.814797719320e-6,-2.410014470418e-5,-4.132588704427e-6,-1.986821492513e-7,-2.782543500264e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,12,66,6,90,4,-0.010000,0.020000,-7.206201553345e-5,-8.069723844528e-5,-8.635222911835e-6,-8.611629406611e-6,-2.359350522359e-8,-1.270323991776e-6,-1.266971230507e-5,-1.189485192299e-5,6.486972173055e-6,-1.986821492513e-7,-4.967053731283e-7,-4.599491755168e-6,-2.106030782064e-5,9.536743164062e-7,-2.781550089518e-7,-4.970033963521e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,13,66,6,102,117,0.020000,0.010000,-8.069723844528e-5,-9.395927190781e-5,-1.326203346252e-5,-1.325085759163e-5,-1.117587089539e-8,-2.180039882660e-5,-1.991912722588e-5,1.966953277588e-6,-5.463759104411e-5,-1.595417658488e-5,-3.238519032796e-6,-1.172224680583e-6,-9.020169576009e-6,-4.371007283529e-6,-7.947285970052e-8,-1.753369967143e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,14,66,6,61,37,0.020000,-0.020000,-9.395927190781e-5,-8.940696716309e-5,4.552304744720e-6,4.507601261139e-6,4.470348358154e-8,3.680586814880e-6,2.317130565643e-6,7.525086402893e-6,1.192092895508e-7,2.523263295492e-6,2.821286519368e-6,2.721945444743e-6,1.134475072225e-5,2.145767211914e-6,1.589457194010e-7,1.422564188639e-5,0,0,0,0,same-layer-unrelated,none
1111222233334444,721,L0-original-frozen,1,3850,15,66,6,82,18,-0.020000,0.020000,-8.940696716309e-5,-1.471340656281e-4,-5.772709846497e-5,-5.769357085228e-5,-3.352761268616e-8,-4.572421312332e-5,-9.410828351974e-5,-3.324821591377e-5,-1.798669497172e-4,-6.437301635742e-5,-1.082817713420e-5,-2.230207125346e-5,-8.289019266764e-5,-1.259644826253e-5,-4.768371582031e-7,-8.821487426758e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,16,66,6,79,23,0.020000,0.020000,-1.471340656281e-4,-1.530572772026e-4,-5.923211574554e-6,-5.935629208883e-6,1.241763432821e-8,4.097819328308e-8,1.163408160210e-5,-2.948194742203e-5,6.310145060221e-5,3.337860107422e-6,-6.914138793945e-6,-5.026658376058e-6,-4.098812739054e-5,-1.247723897298e-5,-7.947285970052e-8,-4.843870798747e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,17,66,6,83,21,0.010000,0.020000,-1.530572772026e-4,-1.275017857552e-4,2.555549144745e-5,2.555052439372e-5,4.967053731281e-9,1.984089612961e-5,7.107853889465e-6,4.970282316208e-5,8.920828501383e-6,2.191464106242e-5,1.053015391032e-5,9.198983510335e-6,8.606910705566e-5,9.814898173014e-6,1.589457194010e-7,5.779663721720e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,18,66,6,88,18,0.010000,0.020000,-1.275017857552e-4,-1.945793628693e-4,-6.707757711411e-5,-6.711855530739e-5,4.097819328308e-8,-5.185976624489e-5,-1.119934022427e-4,-3.750249743462e-5,-2.272625764211e-4,-7.404883702596e-5,-1.043081283569e-5,-2.993146578471e-5,-8.008877436320e-5,-1.223882039388e-5,-3.973642985026e-7,-1.025497913361e-4,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,19,66,6,98,10,0.010000,0.020000,-1.945793628693e-4,-1.878961920738e-4,6.683170795441e-6,6.731599569321e-6,-4.842877388000e-8,-1.300126314163e-6,2.816319465637e-6,1.867860555649e-5,-1.129508018494e-5,6.953875223796e-7,9.338061014811e-7,9.914239247640e-6,4.490216573079e-5,4.927317301432e-6,0.000000000000e0,3.774960835775e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,20,66,6,102,8,0.005000,0.020000,-1.878961920738e-4,-1.912042498589e-4,-3.308057785034e-6,-3.279497226079e-6,-2.856055895487e-8,-5.170702934265e-6,-6.668269634247e-6,2.000480890274e-6,-1.199046770732e-5,-1.907348632812e-6,-9.139378865560e-7,-6.228685379028e-6,1.478195190430e-5,7.947285970052e-8,-2.384185791016e-7,-1.981854438782e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,21,66,6,104,8,0.000000,0.020000,-1.912042498589e-4,-1.909807324409e-4,2.235174179077e-7,1.688798268636e-7,5.463759104411e-8,-1.057982444763e-6,-1.423060894012e-6,2.987682819366e-6,1.559654871623e-6,2.106030782064e-6,-4.967053731283e-7,-4.112720489502e-6,1.700719197591e-5,1.072883605957e-6,-3.178914388021e-7,-1.546740531921e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,22,66,6,104,10,0.000000,0.020000,-1.909807324409e-4,-1.835823059082e-4,7.398426532745e-6,7.420778274536e-6,-2.235174179077e-8,2.637505531311e-6,6.675720214844e-6,1.294910907745e-5,2.185503641764e-6,5.026658376058e-6,1.529852549235e-6,9.894371032715e-6,3.502766291300e-5,4.092852274577e-6,-7.947285970052e-8,1.688798268636e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,23,66,6,74,42,0.020000,0.020000,-1.835823059082e-4,-1.987591385841e-4,-1.517683267593e-5,-1.516068975131e-5,-1.614292462667e-8,-1.200288534164e-5,-8.832663297653e-6,-2.464652061462e-5,-2.403060595194e-5,-1.122554143270e-5,-4.371007283529e-6,-5.443890889486e-6,-2.823273340861e-5,-4.529953002930e-6,0.000000000000e0,-4.345178604126e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,24,66,6,114,4,0.010000,0.020000,-1.987591385841e-4,-2.068579196930e-4,-8.098781108856e-6,-8.113682270050e-6,1.490116119385e-8,-2.298504114151e-6,-1.147016882896e-5,-1.057237386703e-5,9.765227635701e-6,4.827976226807e-6,6.953875223796e-7,-8.443991343180e-6,-2.469619115194e-5,-3.178914388021e-7,-1.192092895508e-7,-4.662076632182e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,25,66,6,74,46,0.020000,0.020000,-2.068579196930e-4,-2.216622233391e-4,-1.480430364609e-5,-1.479064424833e-5,-1.365939776103e-8,-1.109391450882e-5,-1.046434044838e-5,-2.281367778778e-5,-2.616643905640e-5,-9.874502817790e-6,-3.159046173096e-6,-6.099541982015e-6,-2.853075663249e-5,-4.688898722331e-6,7.947285970052e-8,-3.988544146220e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,26,66,6,76,46,-0.020000,0.020000,-2.216622233391e-4,-2.063363790512e-4,1.532584428787e-5,1.530970136325e-5,1.614292462667e-8,1.415610313416e-5,1.453980803490e-5,1.723319292068e-5,4.132588704427e-5,1.470247904460e-5,2.880891164144e-6,5.026658376058e-6,2.048412958781e-5,4.808108011882e-6,-7.947285970052e-8,3.332893053691e-5,0,0,0,0,same-layer-unrelated,none
1111222233334444,721,L0-original-frozen,1,3850,27,66,6,114,10,-0.010000,-0.020000,-2.063363790512e-4,-2.169907093048e-4,-1.065433025360e-5,-1.067047317823e-5,1.614292462667e-8,-2.551823854446e-6,-9.782612323761e-6,-1.967698335648e-5,-1.639127731323e-6,-4.728635152181e-6,-1.331170399984e-6,-1.178185145060e-5,-4.917383193970e-5,-6.278355916341e-6,-7.947285970052e-8,-1.035133997599e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,28,66,6,118,8,0.000000,-0.020000,-2.169907093048e-4,-2.182051539421e-4,-1.214444637299e-6,-1.184642314911e-6,-2.980232238770e-8,1.210719347000e-6,8.046627044678e-7,-5.569308996201e-6,-1.460313796997e-6,-1.986821492513e-6,5.364418029785e-7,3.923972447713e-6,-2.306699752808e-5,-2.026557922363e-6,3.576278686523e-7,1.424551010132e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,29,66,6,119,9,-0.020000,0.020000,-2.182051539421e-4,-2.143085002899e-4,3.896653652191e-6,3.881752490997e-6,1.490116119385e-8,5.848705768585e-7,-6.482005119324e-7,1.170858740807e-5,-3.228584925334e-6,-2.980232238770e-7,1.887480417887e-6,3.288189570109e-6,4.371007283529e-6,2.503395080566e-6,1.986821492513e-7,2.233187357585e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,30,66,6,69,61,0.010000,0.020000,-2.143085002899e-4,-2.108067274094e-4,3.501772880554e-6,3.491838773092e-6,9.934107462565e-9,1.609325408936e-6,1.564621925354e-6,7.301568984985e-6,1.589457194010e-7,1.211961110433e-6,1.152356465658e-6,1.152356465658e-6,9.298324584961e-6,1.986821492513e-6,0.000000000000e0,1.297394434611e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,31,66,6,114,18,-0.010000,-0.020000,-2.108067274094e-4,-1.479908823967e-4,6.281584501266e-5,6.284564733505e-5,-2.980232238770e-8,4.561990499496e-5,1.034773886204e-4,3.943964838982e-5,1.998345057170e-4,6.510814030965e-5,8.900960286458e-6,2.701083819071e-5,8.400281270345e-5,1.311302185059e-5,4.371007283529e-7,1.043577988942e-4,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,32,66,6,116,18,-0.010000,-0.020000,-1.479908823967e-4,-9.053945541382e-5,5.745142698288e-5,5.744025111198e-5,1.117587089539e-8,4.778802394867e-5,9.405612945557e-5,3.047659993172e-5,1.859168211619e-4,6.389617919922e-5,1.041094462077e-5,2.456704775492e-5,7.237990697225e-5,1.180171966553e-5,2.781550089518e-7,9.027123451233e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,33,66,6,78,58,0.020000,0.020000,-9.053945541382e-5,-7.303059101105e-5,1.750886440277e-5,1.745795210203e-5,5.091230074565e-8,2.246350049973e-5,1.754984259605e-5,1.236051321030e-5,4.924337069194e-5,1.784165700277e-5,5.722045898438e-6,1.080830891927e-5,2.553065617879e-5,2.821286519368e-6,7.947285970052e-8,2.761681874593e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,34,66,6,4,11,-0.020000,0.000000,-7.303059101105e-5,-6.563961505890e-5,7.390975952148e-6,7.426987091700e-6,-3.601113955180e-8,1.940876245499e-6,1.087039709091e-5,9.469687938690e-6,-8.155902226766e-6,9.139378865560e-7,9.338061014811e-7,4.053115844727e-6,1.537799835205e-5,-1.271565755208e-6,2.384185791016e-7,4.732608795166e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,721,L0-original-frozen,1,3850,35,66,6,8,9,-0.020000,-0.010000,-6.563961505890e-5,-6.607174873352e-5,-4.321336746216e-7,-4.606942335765e-7,2.856055895487e-8,6.221234798431e-7,2.928078174591e-6,-4.932284355164e-6,1.450379689535e-6,-2.145767211914e-6,-1.470247904460e-6,3.814697265625e-6,-1.315275828044e-5,-9.139378865560e-7,7.947285970052e-8,8.652607599894e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,36,66,6,8,11,-0.020000,0.000000,-6.607174873352e-5,-6.526708602905e-5,8.046627044678e-7,8.555750052134e-7,-5.091230074565e-8,1.352280378342e-6,2.827495336533e-6,-1.613050699234e-6,-1.192092895508e-7,-2.324581146240e-6,0.000000000000e0,6.268421808879e-6,-1.327196756999e-5,-1.986821492513e-7,0.000000000000e0,1.649061838786e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,37,66,6,8,13,-0.020000,0.010000,-6.526708602905e-5,-6.482750177383e-5,4.395842552185e-7,4.172325134277e-7,2.235174179077e-8,3.539025783539e-7,2.846121788025e-6,-1.948326826096e-6,-3.973642985026e-8,-2.384185791016e-6,-3.973642985026e-8,6.824731826782e-6,-1.539786656698e-5,-2.185503641764e-6,-3.973642985026e-8,1.659989356995e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,721,L0-original-frozen,1,3850,38,66,6,8,15,-0.020000,0.000000,-6.482750177383e-5,-6.400048732758e-5,8.270144462585e-7,8.145968119303e-7,1.241763432821e-8,1.452863216400e-6,3.006309270859e-6,-2.015382051468e-6,0.000000000000e0,-2.245108286540e-6,9.934107462565e-8,7.460514704386e-6,-1.527865727743e-5,-5.563100179036e-7,1.589457194010e-7,1.687804857890e-5,0,0,0,0,adjacent-layer-coarse,none
