seed,family,replicate,global_commit,control_slot,matched,g3_utility,g3_regret,control_utility,regret_gap,initial_control_better,first_reversal_horizon,persistent_reversal,transient_reversal,no_reversal,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance
1111222233334444,L2-shifted-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.08893231,0.08926832,-0.00033601,0.10713347,0.10751248,0.11335777
1111222233334444,L2-shifted-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.09010943,0.09133196,-0.00122253,0.10787652,0.11078790,0.14974974
1111222233334444,L2-shifted-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,1,0.08983401,0.08985563,-0.00002162,0.10978597,0.10985259,0.00999999
1111222233334444,L2-shifted-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,2,0.08953968,0.08957211,-0.00003243,0.10904600,0.10912558,0.00999999
1111222233334444,L2-shifted-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,4,0.09107524,0.09111732,-0.00004208,0.11217165,0.11226296,0.00999999
1111222233334444,L2-shifted-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,8,0.09170411,0.09169877,0.00000534,0.11378685,0.11382040,0.00999999
1111222233334444,L2-shifted-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,16,0.09063301,0.09066050,-0.00002749,0.11193296,0.11200592,0.00999999
1111222233334444,L2-shifted-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,32,0.08932803,0.08963761,-0.00030959,0.10729733,0.10796153,0.03741656
1111222233334444,L2-shifted-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,64,0.09153777,0.09200499,-0.00046722,0.11122809,0.11214522,0.11324746
1111222233334444,L2-shifted-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.08983401,0.09026619,-0.00043218,0.10978597,0.11077143,0.02828426
1111222233334444,L2-shifted-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.08953968,0.08988685,-0.00034717,0.10904600,0.10991865,0.02828426
1111222233334444,L2-shifted-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.09107524,0.09155806,-0.00048282,0.11217165,0.11328924,0.02828426
1111222233334444,L2-shifted-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.09170411,0.09234834,-0.00064424,0.11378685,0.11513785,0.02828426
1111222233334444,L2-shifted-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.09063301,0.09058850,0.00004451,0.11193296,0.11167104,0.05656851
1111222233334444,L2-shifted-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.08932803,0.08987661,-0.00054859,0.10729733,0.10859648,0.07999996
1111222233334444,L2-shifted-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.09153777,0.09332722,-0.00178945,0.11122809,0.11492845,0.10723799
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,1,0.08983401,0.08985563,-0.00002162,0.10978597,0.10985259,0.00999999
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,2,0.08970799,0.08972945,-0.00002146,0.10972907,0.10979587,0.00999999
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,4,0.09109526,0.09110967,-0.00001441,0.11198205,0.11203893,0.00999999
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,8,0.09476303,0.09477976,-0.00001673,0.11937869,0.11943763,0.00999999
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,16,0.09135401,0.09002348,0.00133053,0.11053876,0.10845083,0.03464099
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,32,0.08871042,0.08897973,-0.00026931,0.10529997,0.10656339,0.09178774
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,64,0.09001849,0.08987119,0.00014730,0.10994500,0.11061686,0.11683317
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.08983401,0.09026619,-0.00043218,0.10978597,0.11077143,0.02828426
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.08970799,0.09015336,-0.00044537,0.10972907,0.11072561,0.02828426
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.09109526,0.09168907,-0.00059381,0.11198205,0.11316911,0.02828426
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.09476303,0.09561572,-0.00085269,0.11937869,0.12103752,0.02828426
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.09135401,0.09194303,-0.00058901,0.11053876,0.11186516,0.02999998
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.08871042,0.08795527,0.00075515,0.10529997,0.10486641,0.05937170
1111222233334444,L3-new-evidence-and-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.09001849,0.09051782,-0.00049933,0.10994500,0.11102288,0.13133921
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,1,0.08983401,0.08985563,-0.00002162,0.10978597,0.10985259,0.00999999
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,2,0.08928578,0.08928945,-0.00000367,0.10858718,0.10863367,0.00999999
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,4,0.08870312,0.08873799,-0.00003488,0.10633051,0.10641271,0.00999999
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,8,0.08856528,0.08859026,-0.00002498,0.10605881,0.10613035,0.00999999
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,16,0.09270344,0.09312809,-0.00042465,0.11476257,0.11548948,0.02499999
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,32,0.09027179,0.09071061,-0.00043882,0.11046814,0.11191696,0.07158908
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,64,0.08919696,0.09050926,-0.00131230,0.10654294,0.10954192,0.12932514
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.08983401,0.09026619,-0.00043218,0.10978597,0.11077143,0.02828426
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.08928578,0.08968534,-0.00039956,0.10858718,0.10952640,0.02828426
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.08870312,0.08876897,-0.00006585,0.10633051,0.10598525,0.03872981
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.08856528,0.08881678,-0.00025150,0.10605881,0.10587890,0.04472132
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.09270344,0.09226995,0.00043349,0.11476257,0.11431537,0.05590166
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.09027179,0.09051158,-0.00023979,0.11046814,0.11025035,0.08902243
1111222233334444,L3-new-evidence-and-schedule,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.08919696,0.09107987,-0.00188291,0.10654294,0.11125266,0.13388421
1111222233334444,L0-original,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,1,0.09403544,0.09406256,-0.00002712,0.11726230,0.11703479,0.03605549
1111222233334444,L0-original,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,2,0.09449842,0.09321205,0.00128637,0.11743855,0.11580566,0.03741655
1111222233334444,L0-original,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,4,0.09417599,0.09256071,0.00161529,0.11698067,0.11428096,0.05385161
1111222233334444,L0-original,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,8,0.09265379,0.09318886,-0.00053507,0.11530903,0.11642251,0.08602320
1111222233334444,L0-original,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,16,0.09205429,0.09113448,0.00091980,0.11041417,0.11048698,0.08426145
1111222233334444,L0-original,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,32,0.09201840,0.09154749,0.00047091,0.11099100,0.11190510,0.10770325
1111222233334444,L0-original,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,64,0.09670430,0.09870064,-0.00199633,0.11999705,0.12371270,0.14352694
1111222233334444,L0-original,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,1,0.09403544,0.09406578,-0.00003034,0.11726230,0.11704048,0.03999997
1111222233334444,L0-original,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,2,0.09449842,0.09321543,0.00128299,0.11743855,0.11581143,0.04123103
1111222233334444,L0-original,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,4,0.09417599,0.09256405,0.00161195,0.11698067,0.11428672,0.05656850
1111222233334444,L0-original,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,8,0.09265379,0.09319154,-0.00053775,0.11530903,0.11642762,0.08774959
1111222233334444,L0-original,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,16,0.09205429,0.09113577,0.00091852,0.11041417,0.11049070,0.08602320
1111222233334444,L0-original,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,32,0.09201840,0.09155140,0.00046700,0.11099100,0.11191145,0.10908707
1111222233334444,L0-original,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,64,0.09670430,0.09870496,-0.00200066,0.11999705,0.12372953,0.14352694
1111222233334444,L1-new-evidence,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,1,0.09403544,0.09406256,-0.00002712,0.11726230,0.11703479,0.03605549
1111222233334444,L1-new-evidence,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,2,0.09540371,0.09373016,0.00167355,0.12002832,0.11669936,0.04690412
1111222233334444,L1-new-evidence,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,4,0.09745442,0.09430622,0.00314820,0.12440252,0.11814026,0.06480736
1111222233334444,L1-new-evidence,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,8,0.09512293,0.09250360,0.00261933,0.12022040,0.11466769,0.06480736
1111222233334444,L1-new-evidence,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,16,0.08783764,0.08726108,0.00057656,0.10402832,0.10264058,0.07106330
1111222233334444,L1-new-evidence,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,32,0.09050918,0.09159122,-0.00108204,0.10914306,0.11131229,0.12409666
1111222233334444,L1-new-evidence,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,64,0.08979432,0.09116647,-0.00137216,0.10987791,0.11278033,0.18384767
1111222233334444,L1-new-evidence,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,1,0.09403544,0.09406578,-0.00003034,0.11726230,0.11704048,0.03999997
1111222233334444,L1-new-evidence,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,2,0.09540371,0.09373372,0.00166999,0.12002832,0.11670534,0.04999996
1111222233334444,L1-new-evidence,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,4,0.09745442,0.09431022,0.00314420,0.12440252,0.11814686,0.06708200
1111222233334444,L1-new-evidence,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,8,0.09512293,0.09250551,0.00261743,0.12022040,0.11467212,0.06708200
1111222233334444,L1-new-evidence,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,16,0.08783764,0.08726444,0.00057320,0.10402832,0.10264605,0.07314364
1111222233334444,L1-new-evidence,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,32,0.09050918,0.09159396,-0.00108478,0.10914306,0.11131728,0.12529956
1111222233334444,L1-new-evidence,0,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,64,0.08979432,0.09117180,-0.00137749,0.10987791,0.11278883,0.18466176
1111222233334444,L1-new-evidence,1,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,1,0.09403544,0.09406256,-0.00002712,0.11726230,0.11703479,0.03605549
1111222233334444,L1-new-evidence,1,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,2,0.09520707,0.09658108,-0.00137401,0.11893997,0.12014743,0.03605551
1111222233334444,L1-new-evidence,1,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,4,0.09564954,0.09470417,0.00094537,0.11861151,0.11710390,0.03741655
1111222233334444,L1-new-evidence,1,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,8,0.09065974,0.09123600,-0.00057626,0.10965715,0.11165313,0.06855651
1111222233334444,L1-new-evidence,1,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,16,0.08882330,0.08944637,-0.00062308,0.10444060,0.10490675,0.09552481
1111222233334444,L1-new-evidence,1,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,32,0.09027526,0.08988885,0.00038641,0.11096754,0.11064040,0.13086244
1111222233334444,L1-new-evidence,1,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,64,0.09107524,0.09269043,-0.00161519,0.11028513,0.11182296,0.16785398
1111222233334444,L1-new-evidence,1,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,1,0.09403544,0.09406578,-0.00003034,0.11726230,0.11704048,0.03999997
1111222233334444,L1-new-evidence,1,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,2,0.09520707,0.09658410,-0.00137704,0.11893997,0.12015301,0.03999998
1111222233334444,L1-new-evidence,1,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,4,0.09564954,0.09470693,0.00094261,0.11861151,0.11710913,0.04123103
1111222233334444,L1-new-evidence,1,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,8,0.09065974,0.09123993,-0.00058019,0.10965715,0.11165943,0.07071064
1111222233334444,L1-new-evidence,1,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,16,0.08882330,0.08945184,-0.00062855,0.10444060,0.10491449,0.09708238
1111222233334444,L1-new-evidence,1,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,32,0.09027526,0.08989372,0.00038154,0.11096754,0.11064824,0.13200371
1111222233334444,L1-new-evidence,1,4700,control_b,true,0.00103522,0.00004562,0.00100488,0.00003034,false,0,false,false,false,64,0.09107524,0.09269915,-0.00162391,0.11028513,0.11183575,0.16874525
1111222233334444,L2-shifted-schedule,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,1,0.09403544,0.09406256,-0.00002712,0.11726230,0.11703479,0.03605549
1111222233334444,L2-shifted-schedule,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,2,0.09441566,0.09309303,0.00132263,0.11727300,0.11554346,0.03741655
1111222233334444,L2-shifted-schedule,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,4,0.09414022,0.09241173,0.00172850,0.11667150,0.11408158,0.04472132
1111222233334444,L2-shifted-schedule,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,8,0.09248266,0.09236705,0.00011561,0.11492189,0.11505940,0.05385161
1111222233334444,L2-shifted-schedule,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,16,0.09100793,0.09059811,0.00040982,0.10914297,0.10970090,0.06164410
1111222233334444,L2-shifted-schedule,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,32,0.09224537,0.09177739,0.00046798,0.11308590,0.11175364,0.08602320
1111222233334444,L2-shifted-schedule,0,4700,control_a,true,0.00103522,0.00004562,0.00100810,0.00002712,false,0,false,false,false,64,0.09669104,0.09587973,0.00081132,0.11988791,0.11957961,0.15297051
