role,seed,step,action_split,block,left_parameter,right_parameter,left_rank,right_rank,left_delta,right_delta,utility_alpha_0_5,utility_alpha_1,utility_alpha_2
evaluation,d5a841f07c3692eb,600,development,83,169,3,1,0,-0.01000000,0.02000000,-2.134280839527e-5,-3.517853838275e-5,-1.428549439879e-4
evaluation,d5a841f07c3692eb,600,development,84,170,2,0,0,-0.02000000,-0.02000000,1.522762031527e-4,2.807950077113e-4,4.607966693584e-4
evaluation,d5a841f07c3692eb,600,development,84,170,2,1,1,-0.01000000,-0.01000000,7.903078949312e-5,1.522762031527e-4,2.807950077113e-4
evaluation,d5a841f07c3692eb,600,development,85,0,1,0,0,0.02000000,0.02000000,8.595300460001e-5,9.451495861867e-5,-1.929396094056e-4
evaluation,d5a841f07c3692eb,600,development,85,0,1,1,1,0.01000000,0.01000000,5.252535265754e-5,8.595300460001e-5,9.451495861867e-5
evaluation,d5a841f07c3692eb,600,evaluation,1,87,85,0,0,0.00000000,0.00000000,0.000000000000e0,0.000000000000e0,0.000000000000e0
evaluation,d5a841f07c3692eb,600,evaluation,1,87,85,1,1,-0.02000000,-0.02000000,0.000000000000e0,0.000000000000e0,0.000000000000e0
evaluation,d5a841f07c3692eb,600,evaluation,2,88,84,0,1,0.02000000,-0.02000000,9.073317050934e-5,1.804089843063e-4,3.567114472389e-4
evaluation,d5a841f07c3692eb,600,evaluation,2,88,84,1,0,0.01000000,0.00000000,4.549262303044e-5,9.073317050934e-5,1.804089843063e-4
evaluation,d5a841f07c3692eb,600,evaluation,3,89,83,0,1,-0.02000000,-0.02000000,-9.291712194681e-5,-1.878126786323e-4,-3.835965471808e-4
evaluation,d5a841f07c3692eb,600,evaluation,3,89,83,1,0,-0.01000000,0.00000000,-4.620384424925e-5,-9.291712194681e-5,-1.878126786323e-4
evaluation,d5a841f07c3692eb,600,evaluation,4,90,82,0,1,-0.02000000,-0.02000000,6.725235289196e-5,1.331415696768e-4,2.608587965369e-4
evaluation,d5a841f07c3692eb,600,evaluation,4,90,82,1,0,-0.01000000,0.00000000,3.379800546099e-5,6.725235289196e-5,1.331415696768e-4
evaluation,d5a841f07c3692eb,600,evaluation,5,91,81,0,1,0.02000000,-0.02000000,1.877484282886e-5,3.737459701370e-5,7.761269807816e-5
evaluation,d5a841f07c3692eb,600,evaluation,5,91,81,1,0,0.01000000,0.00000000,9.408220648766e-6,1.877484282886e-5,3.737459701370e-5
evaluation,d5a841f07c3692eb,600,evaluation,6,92,80,0,0,-0.02000000,0.00000000,-4.704234379460e-5,-9.465031325817e-5,-1.915606408147e-4
evaluation,d5a841f07c3692eb,600,evaluation,6,92,80,1,1,-0.01000000,-0.02000000,-2.345008215343e-5,-4.704234379460e-5,-9.465031325817e-5
evaluation,d5a841f07c3692eb,600,evaluation,7,93,79,0,1,0.02000000,0.01000000,1.171162948594e-4,2.014332712861e-4,2.889645693358e-4
evaluation,d5a841f07c3692eb,600,evaluation,7,93,79,1,0,0.01000000,0.02000000,9.517682337901e-5,1.862607896328e-4,3.533294948284e-4
evaluation,d5a841f07c3692eb,600,evaluation,8,94,78,0,0,0.02000000,0.02000000,9.392078027304e-6,-6.146356463432e-5,-3.006197512150e-4
evaluation,d5a841f07c3692eb,600,evaluation,8,94,78,1,1,0.01000000,0.01000000,1.167443861050e-5,9.392078027304e-6,-6.146356463432e-5
evaluation,d5a841f07c3692eb,600,evaluation,9,95,77,0,0,-0.02000000,0.00000000,5.881736797164e-5,1.168592498288e-4,1.944794057636e-4
evaluation,d5a841f07c3692eb,600,evaluation,9,95,77,1,1,-0.01000000,-0.02000000,2.951174974442e-5,5.881736797164e-5,1.168592498288e-4
evaluation,d5a841f07c3692eb,600,evaluation,10,96,76,0,1,-0.02000000,-0.02000000,1.080955044017e-4,2.137577830581e-4,4.113490285818e-4
evaluation,d5a841f07c3692eb,600,evaluation,10,96,76,1,0,-0.01000000,0.00000000,5.471520125866e-5,1.088293865905e-4,2.152317465516e-4
evaluation,d5a841f07c3692eb,600,evaluation,11,97,75,0,1,0.02000000,0.01000000,1.031107603922e-4,1.998000516323e-4,3.593644651119e-4
evaluation,d5a841f07c3692eb,600,evaluation,11,97,75,1,0,0.01000000,0.02000000,4.945974797010e-5,8.261607581517e-5,9.281902021030e-5
evaluation,d5a841f07c3692eb,600,evaluation,12,98,74,0,0,0.02000000,0.00000000,3.855274990201e-4,7.619162206538e-4,1.487363711931e-3
evaluation,d5a841f07c3692eb,600,evaluation,12,98,74,1,1,0.01000000,-0.02000000,2.150371001335e-4,4.281808214728e-4,8.513716165908e-4
evaluation,d5a841f07c3692eb,600,evaluation,13,99,73,0,1,-0.02000000,-0.02000000,2.484209835529e-4,4.829721001443e-4,8.760050986893e-4
evaluation,d5a841f07c3692eb,600,evaluation,13,99,73,1,0,-0.01000000,0.00000000,1.291601656703e-4,2.497186360415e-4,4.855711013079e-4
evaluation,d5a841f07c3692eb,600,evaluation,14,100,72,0,1,0.02000000,-0.02000000,-6.952012427064e-6,-1.522153615952e-5,-3.574043512344e-5
evaluation,d5a841f07c3692eb,600,evaluation,14,100,72,1,0,0.01000000,0.00000000,-2.562999725342e-6,-5.450720436784e-6,-1.222267746925e-5
evaluation,d5a841f07c3692eb,600,evaluation,15,101,71,0,1,0.02000000,-0.01000000,3.052565034523e-6,-3.724358975887e-6,-3.820906204055e-5
evaluation,d5a841f07c3692eb,600,evaluation,15,101,71,1,0,0.01000000,-0.02000000,7.879330223659e-5,1.445272937417e-4,2.286095841555e-4
evaluation,d5a841f07c3692eb,600,evaluation,16,102,70,0,1,0.02000000,0.01000000,-1.923087984324e-5,-4.836109656026e-5,-1.448374241590e-4
evaluation,d5a841f07c3692eb,600,evaluation,16,102,70,1,0,0.01000000,0.02000000,-3.917235881090e-5,-9.166542440653e-5,-2.430994063616e-4
evaluation,d5a841f07c3692eb,600,evaluation,17,103,69,0,1,0.02000000,-0.00500000,5.677680601366e-4,1.121734851040e-3,2.198960864916e-3
evaluation,d5a841f07c3692eb,600,evaluation,17,103,69,1,0,0.01000000,-0.01000000,2.717490715440e-4,5.356809124351e-4,1.045175245963e-3
evaluation,d5a841f07c3692eb,600,evaluation,18,104,68,0,0,0.00000000,-0.02000000,5.483813583851e-5,1.242725847987e-4,2.440772950649e-4
evaluation,d5a841f07c3692eb,600,evaluation,18,104,68,1,1,-0.02000000,-0.01000000,2.547477743065e-5,5.312450230122e-5,1.208689063787e-4
evaluation,d5a841f07c3692eb,600,evaluation,19,105,67,0,1,0.00000000,0.01000000,9.367553138873e-5,1.818872988224e-4,3.559322503861e-4
evaluation,d5a841f07c3692eb,600,evaluation,19,105,67,1,0,-0.02000000,0.02000000,1.818872988224e-4,3.559322503861e-4,7.010356639512e-4
evaluation,d5a841f07c3692eb,600,evaluation,20,106,66,0,0,0.00000000,0.02000000,3.647959601949e-5,6.146201485535e-5,7.225479930639e-5
evaluation,d5a841f07c3692eb,600,evaluation,20,106,66,1,1,-0.02000000,0.01000000,2.105937710439e-5,3.963367271353e-5,6.847176700830e-5
evaluation,d5a841f07c3692eb,600,evaluation,21,107,65,0,0,0.00000000,0.02000000,1.567046419950e-4,3.073727712035e-4,5.905817379244e-4
evaluation,d5a841f07c3692eb,600,evaluation,21,107,65,1,1,-0.02000000,0.01000000,8.510580664733e-5,1.608527527424e-4,2.721216005739e-4
evaluation,d5a841f07c3692eb,600,evaluation,22,108,64,0,1,0.00000000,-0.01000000,-2.011967262661e-5,-4.081676524947e-5,-8.350672578672e-5
evaluation,d5a841f07c3692eb,600,evaluation,22,108,64,1,0,-0.02000000,-0.02000000,-4.351015013526e-5,-8.888853335520e-5,-2.087627799483e-4
evaluation,d5a841f07c3692eb,600,evaluation,23,109,63,0,0,0.00000000,-0.02000000,6.920968644408e-6,2.012898448811e-6,-5.238006633590e-5
evaluation,d5a841f07c3692eb,600,evaluation,23,109,63,1,1,-0.02000000,-0.01000000,6.002063400956e-6,6.920968644408e-6,2.012898448811e-6
evaluation,d5a841f07c3692eb,600,evaluation,24,110,62,0,1,0.00000000,0.01000000,-3.697971578731e-6,-1.087225973606e-5,-3.742488843272e-5
evaluation,d5a841f07c3692eb,600,evaluation,24,110,62,1,0,-0.02000000,0.02000000,9.930382475432e-6,8.820245966490e-6,-4.842380803893e-5
evaluation,d5a841f07c3692eb,600,evaluation,25,111,61,0,1,0.00000000,0.01000000,6.825973741797e-6,1.048420836014e-5,-5.288298052619e-5
evaluation,d5a841f07c3692eb,600,evaluation,25,111,61,1,0,-0.02000000,0.02000000,-3.523876148392e-5,-1.418634055881e-4,-4.732956585940e-4
evaluation,d5a841f07c3692eb,600,evaluation,26,112,60,0,0,0.00000000,-0.02000000,2.372109593125e-4,4.554899933282e-4,8.477214723825e-4
evaluation,d5a841f07c3692eb,600,evaluation,26,112,60,1,1,-0.02000000,-0.01000000,1.202685161843e-4,2.372109593125e-4,4.554899933282e-4
evaluation,d5a841f07c3692eb,600,evaluation,27,113,59,0,0,0.00000000,-0.02000000,2.105372695951e-4,4.095931944903e-4,6.073762779124e-4
evaluation,d5a841f07c3692eb,600,evaluation,27,113,59,1,1,-0.02000000,-0.01000000,1.066991462721e-4,2.105372695951e-4,4.095931944903e-4
evaluation,d5a841f07c3692eb,600,evaluation,28,114,58,0,0,0.00000000,0.02000000,2.244164497824e-4,4.375502467155e-4,8.454329217784e-4
evaluation,d5a841f07c3692eb,600,evaluation,28,114,58,1,1,-0.02000000,0.01000000,1.136145219789e-4,2.244164497824e-4,4.375502467155e-4
evaluation,d5a841f07c3692eb,600,evaluation,29,115,57,0,0,0.00000000,-0.02000000,-2.392834721832e-4,-5.070635234006e-4,-1.138847903349e-3
evaluation,d5a841f07c3692eb,600,evaluation,29,115,57,1,1,-0.02000000,-0.01000000,-1.167251393781e-4,-2.392834721832e-4,-5.070635234006e-4
evaluation,d5a841f07c3692eb,600,evaluation,30,116,56,0,1,0.00000000,0.01000000,2.673522976693e-4,5.330250714906e-4,1.059386879206e-3
evaluation,d5a841f07c3692eb,600,evaluation,30,116,56,1,0,-0.02000000,0.02000000,5.330250714906e-4,1.059386879206e-3,2.092085080221e-3
evaluation,d5a841f07c3692eb,600,evaluation,31,117,55,0,1,0.00000000,-0.01000000,7.458031177521e-6,1.452490687370e-5,2.755348941719e-5
evaluation,d5a841f07c3692eb,600,evaluation,31,117,55,1,0,-0.02000000,-0.02000000,1.452490687370e-5,2.755348941719e-5,4.907821494271e-5
evaluation,d5a841f07c3692eb,600,evaluation,32,118,54,0,1,0.00000000,0.01000000,8.547803008696e-5,1.704910100671e-4,3.310882893857e-4
evaluation,d5a841f07c3692eb,600,evaluation,32,118,54,1,0,-0.02000000,0.02000000,1.704910100671e-4,3.310882893857e-4,6.323326379061e-4
evaluation,d5a841f07c3692eb,600,evaluation,33,119,53,0,0,0.00000000,0.02000000,-1.889007835416e-4,-3.806017339230e-4,-7.783795590512e-4
evaluation,d5a841f07c3692eb,600,evaluation,33,119,53,1,1,-0.02000000,0.01000000,-9.424611926079e-5,-1.889007835416e-4,-3.806017339230e-4
evaluation,d5a841f07c3692eb,600,evaluation,34,120,52,0,0,0.02000000,-0.02000000,2.344173117308e-4,4.497993213590e-4,8.374424651265e-4
evaluation,d5a841f07c3692eb,600,evaluation,34,120,52,1,1,0.01000000,-0.01000000,1.189342365251e-4,2.344173117308e-4,4.497993213590e-4
evaluation,d5a841f07c3692eb,600,evaluation,35,121,51,0,1,-0.02000000,-0.01000000,-7.644543802598e-5,-1.583385019330e-4,-3.260603698436e-4
evaluation,d5a841f07c3692eb,600,evaluation,35,121,51,1,0,-0.01000000,-0.02000000,-1.170610357804e-5,-2.954030969704e-5,-7.434003055096e-5
evaluation,d5a841f07c3692eb,600,evaluation,36,122,50,0,1,-0.02000000,-0.01000000,4.783614349435e-5,9.054597467184e-5,1.661097630858e-4
evaluation,d5a841f07c3692eb,600,evaluation,36,122,50,1,0,-0.01000000,-0.02000000,4.454981535673e-5,8.308608084917e-5,1.538318319945e-4
evaluation,d5a841f07c3692eb,600,evaluation,37,123,49,0,0,0.02000000,-0.02000000,1.001454293146e-4,1.985508279176e-4,3.861818986479e-4
evaluation,d5a841f07c3692eb,600,evaluation,37,123,49,1,1,0.01000000,-0.01000000,5.027123916079e-5,1.001454293146e-4,1.985508279176e-4
evaluation,d5a841f07c3692eb,600,evaluation,38,124,48,0,1,-0.02000000,-0.01000000,-3.360304981470e-5,-6.790800398448e-5,-1.386779622408e-4
evaluation,d5a841f07c3692eb,600,evaluation,38,124,48,1,0,-0.01000000,-0.02000000,1.563286969031e-5,2.975855022669e-5,5.125099050929e-5
evaluation,d5a841f07c3692eb,600,evaluation,39,125,47,0,0,0.02000000,-0.02000000,7.673601066926e-5,1.594598143129e-4,2.892234770115e-4
evaluation,d5a841f07c3692eb,600,evaluation,39,125,47,1,1,0.01000000,-0.01000000,3.781169652939e-5,7.673601066926e-5,1.594598143129e-4
evaluation,d5a841f07c3692eb,600,evaluation,40,126,46,0,0,0.02000000,-0.02000000,-2.989483436977e-5,-6.925997877261e-5,-1.473817974329e-4
evaluation,d5a841f07c3692eb,600,evaluation,40,126,46,1,1,0.01000000,-0.01000000,-1.265046466870e-5,-2.989483436977e-5,-6.925997877261e-5
evaluation,d5a841f07c3692eb,600,evaluation,41,127,45,0,0,0.02000000,-0.02000000,1.136834453064e-5,-8.482486009598e-6,-6.212977314135e-5
evaluation,d5a841f07c3692eb,600,evaluation,41,127,45,1,1,0.01000000,-0.01000000,1.009367406368e-5,1.136834453064e-5,-8.482486009598e-6
evaluation,d5a841f07c3692eb,600,evaluation,42,128,44,0,1,0.02000000,0.01000000,-5.721114575863e-5,-1.148354858742e-4,-2.313135191798e-4
evaluation,d5a841f07c3692eb,600,evaluation,42,128,44,1,0,0.01000000,0.02000000,-1.072048544302e-4,-2.159311698051e-4,-4.510187136475e-4
evaluation,d5a841f07c3692eb,600,evaluation,43,129,43,0,1,0.02000000,0.01000000,8.928341412684e-5,1.693516969681e-4,3.165733069181e-4
evaluation,d5a841f07c3692eb,600,evaluation,43,129,43,1,0,0.01000000,0.02000000,1.537433563499e-4,2.854640188161e-4,4.768874496222e-4
evaluation,d5a841f07c3692eb,600,evaluation,44,130,42,0,1,0.02000000,-0.01000000,6.409237539629e-5,1.238739787368e-4,2.386917622061e-4
evaluation,d5a841f07c3692eb,600,evaluation,44,130,42,1,0,0.01000000,-0.02000000,6.942016625544e-5,1.301020383835e-4,2.290817647008e-4
evaluation,d5a841f07c3692eb,600,evaluation,45,131,41,0,0,-0.02000000,0.02000000,1.652889623074e-4,3.096594882663e-4,5.518629332073e-4
evaluation,d5a841f07c3692eb,600,evaluation,45,131,41,1,1,-0.01000000,0.01000000,8.522812277079e-5,1.652889623074e-4,3.096594882663e-4
evaluation,d5a841f07c3692eb,600,evaluation,46,132,40,0,0,0.02000000,0.02000000,-1.000023166853e-5,-3.175840902259e-5,-1.218340694322e-4
evaluation,d5a841f07c3692eb,600,evaluation,46,132,40,1,1,0.01000000,0.01000000,-3.115274012089e-6,-1.000023166853e-5,-3.175840902259e-5
evaluation,d5a841f07c3692eb,600,evaluation,47,133,39,0,0,0.02000000,-0.02000000,1.520415116829e-5,4.526413977146e-5,5.096507447888e-5
evaluation,d5a841f07c3692eb,600,evaluation,47,133,39,1,1,0.01000000,-0.01000000,4.552925474854e-6,1.520415116829e-5,4.526413977146e-5
evaluation,d5a841f07c3692eb,600,evaluation,48,134,38,0,1,-0.02000000,-0.01000000,-2.447608858347e-5,-4.965284097125e-5,-1.177076846943e-4
evaluation,d5a841f07c3692eb,600,evaluation,48,134,38,1,0,-0.01000000,-0.02000000,-3.619926792453e-5,-9.066084021470e-5,-2.139089629054e-4
evaluation,d5a841f07c3692eb,600,evaluation,49,135,37,0,0,0.02000000,-0.02000000,1.261656434508e-4,2.506803721189e-4,5.099264089949e-4
evaluation,d5a841f07c3692eb,600,evaluation,49,135,37,1,1,0.01000000,-0.01000000,6.329888856271e-5,1.261656434508e-4,2.506803721189e-4
evaluation,d5a841f07c3692eb,600,evaluation,50,136,36,0,1,0.02000000,0.01000000,-1.307763159275e-5,-3.448625284364e-5,-1.685346214799e-4
evaluation,d5a841f07c3692eb,600,evaluation,50,136,36,1,0,0.01000000,0.02000000,-5.789970236947e-5,-1.450783311157e-4,-3.242914972361e-4
evaluation,d5a841f07c3692eb,600,evaluation,51,137,35,0,1,0.00000000,0.01000000,5.490829425980e-5,1.092143356800e-4,2.160047442885e-4
evaluation,d5a841f07c3692eb,600,evaluation,51,137,35,1,0,-0.02000000,0.02000000,1.092143356800e-4,2.160047442885e-4,4.113893955946e-4
evaluation,d5a841f07c3692eb,600,evaluation,52,138,34,0,0,-0.02000000,-0.02000000,-1.898004302348e-5,-3.743202614714e-5,-1.352066174150e-4
evaluation,d5a841f07c3692eb,600,evaluation,52,138,34,1,1,-0.01000000,-0.01000000,-7.958772584971e-6,-1.898004302348e-5,-3.743202614714e-5
evaluation,d5a841f07c3692eb,600,evaluation,53,139,33,0,1,0.02000000,0.01000000,-2.128103187715e-5,-7.561097299913e-5,-2.637362631503e-4
evaluation,d5a841f07c3692eb,600,evaluation,53,139,33,1,0,0.01000000,0.02000000,-1.055902521330e-5,-1.678088119661e-5,-1.465386449127e-4
evaluation,d5a841f07c3692eb,600,evaluation,54,140,32,0,1,0.00000000,0.01000000,-5.409494042397e-5,-9.349547326565e-5,-1.897762267618e-4
evaluation,d5a841f07c3692eb,600,evaluation,54,140,32,1,0,-0.02000000,0.02000000,-1.020524650812e-4,-2.220906317234e-4,-5.875646020286e-4
evaluation,d5a841f07c3692eb,600,evaluation,55,141,31,0,0,0.00000000,-0.02000000,-4.397208613227e-5,-8.924243593356e-5,-1.787419168977e-4
evaluation,d5a841f07c3692eb,600,evaluation,55,141,31,1,1,-0.02000000,-0.01000000,-2.182833850384e-5,-4.397208613227e-5,-8.924243593356e-5
evaluation,d5a841f07c3692eb,600,evaluation,56,142,30,0,0,0.02000000,-0.02000000,2.670554968063e-4,5.173552781343e-4,9.603885118850e-4
evaluation,d5a841f07c3692eb,600,evaluation,56,142,30,1,1,0.01000000,-0.01000000,1.335392444162e-4,2.670554968063e-4,5.173552781343e-4
evaluation,d5a841f07c3692eb,600,evaluation,57,143,29,0,1,0.02000000,0.01000000,5.690256875823e-5,1.064495518222e-4,2.041185944108e-4
evaluation,d5a841f07c3692eb,600,evaluation,57,143,29,1,0,0.01000000,0.02000000,1.235753297806e-4,2.390537410975e-4,4.663908330258e-4
evaluation,d5a841f07c3692eb,600,evaluation,58,144,28,0,1,-0.02000000,0.01000000,8.062832057476e-5,1.581789256306e-4,3.088259545621e-4
evaluation,d5a841f07c3692eb,600,evaluation,58,144,28,1,0,-0.01000000,0.00500000,4.033744335175e-5,8.062832057476e-5,1.581789256306e-4
evaluation,d5a841f07c3692eb,600,evaluation,59,145,27,0,1,0.00000000,0.01000000,2.621114253998e-5,5.221863466431e-5,1.036127432599e-4
evaluation,d5a841f07c3692eb,600,evaluation,59,145,27,1,0,-0.02000000,0.02000000,5.221863466431e-5,1.036127432599e-4,2.034033386735e-4
evaluation,d5a841f07c3692eb,600,evaluation,60,146,26,0,1,-0.02000000,0.01000000,1.737761049299e-4,3.464215842541e-4,6.883721798658e-4
evaluation,d5a841f07c3692eb,600,evaluation,60,146,26,1,0,-0.01000000,0.02000000,4.915955287288e-5,9.734990453580e-5,2.036970108747e-4
evaluation,d5a841f07c3692eb,600,evaluation,61,147,25,0,0,0.02000000,0.02000000,4.554996266961e-4,9.003927116282e-4,1.758209080435e-3
evaluation,d5a841f07c3692eb,600,evaluation,61,147,25,1,1,0.01000000,0.01000000,2.290789707331e-4,4.554996266961e-4,9.003927116282e-4
evaluation,d5a841f07c3692eb,600,evaluation,62,148,24,0,0,0.00000000,0.02000000,-5.673554915120e-5,-1.140857712016e-4,-2.289532421855e-4
evaluation,d5a841f07c3692eb,600,evaluation,62,148,24,1,1,-0.02000000,0.01000000,-6.604132795474e-5,-1.328128128080e-4,-2.685251238290e-4
evaluation,d5a841f07c3692eb,600,evaluation,63,149,23,0,0,0.00000000,0.02000000,9.613763540983e-5,1.292604283663e-4,1.302842720179e-4
evaluation,d5a841f07c3692eb,600,evaluation,63,149,23,1,1,-0.02000000,0.01000000,5.107962715556e-5,9.613763540983e-5,1.292604283663e-4
evaluation,d5a841f07c3692eb,600,evaluation,64,150,22,0,0,-0.02000000,0.02000000,4.606936126947e-4,9.129389072768e-4,1.748551265337e-3
evaluation,d5a841f07c3692eb,600,evaluation,64,150,22,1,1,-0.01000000,0.01000000,2.313951699762e-4,4.606936126947e-4,9.129389072768e-4
evaluation,d5a841f07c3692eb,600,evaluation,65,151,21,0,1,0.02000000,0.01000000,2.465614488756e-5,4.388888555695e-5,5.722728747060e-5
evaluation,d5a841f07c3692eb,600,evaluation,65,151,21,1,0,0.01000000,0.02000000,-1.070238649845e-4,-2.243928611279e-4,-5.192533135414e-4
evaluation,d5a841f07c3692eb,600,evaluation,66,152,20,0,0,0.02000000,-0.02000000,-2.849381417036e-5,-7.210578769445e-5,-2.185904158978e-4
evaluation,d5a841f07c3692eb,600,evaluation,66,152,20,1,1,0.01000000,-0.01000000,-1.262656132894e-5,-2.849381417036e-5,-7.210578769445e-5
evaluation,d5a841f07c3692eb,600,evaluation,67,153,19,0,1,0.00000000,-0.01000000,9.177873289445e-5,1.807864755392e-4,3.030598163605e-4
evaluation,d5a841f07c3692eb,600,evaluation,67,153,19,1,0,-0.02000000,-0.02000000,1.807864755392e-4,3.030598163605e-4,4.584568960126e-4
evaluation,d5a841f07c3692eb,600,evaluation,68,154,18,0,0,-0.02000000,-0.02000000,-3.110772740911e-5,-1.174916178570e-4,-3.258402866777e-4
evaluation,d5a841f07c3692eb,600,evaluation,68,154,18,1,1,-0.01000000,-0.01000000,3.662891685963e-6,-3.110772740911e-5,-1.174916178570e-4
evaluation,d5a841f07c3692eb,600,evaluation,69,155,17,0,1,-0.02000000,-0.01000000,3.861254081130e-4,7.627199520357e-4,1.490618684329e-3
evaluation,d5a841f07c3692eb,600,evaluation,69,155,17,1,0,-0.01000000,-0.02000000,4.023453220725e-4,7.943513919599e-4,1.554953283630e-3
evaluation,d5a841f07c3692eb,600,evaluation,70,156,16,0,1,0.00000000,-0.01000000,1.774563716026e-4,3.517633304000e-4,6.557563319802e-4
evaluation,d5a841f07c3692eb,600,evaluation,70,156,16,1,0,-0.02000000,-0.02000000,3.751569020096e-4,7.024006918073e-4,1.309964223765e-3
evaluation,d5a841f07c3692eb,600,evaluation,71,157,15,0,0,0.00000000,-0.02000000,2.889645656978e-5,5.283330756356e-5,9.074745321414e-5
evaluation,d5a841f07c3692eb,600,evaluation,71,157,15,1,1,-0.02000000,-0.01000000,1.517124474049e-5,2.889645656978e-5,5.283330756356e-5
evaluation,d5a841f07c3692eb,600,evaluation,72,158,14,0,0,-0.02000000,0.02000000,6.873843813082e-5,1.329189835815e-4,2.287228853675e-4
evaluation,d5a841f07c3692eb,600,evaluation,72,158,14,1,1,-0.01000000,0.01000000,3.467251735856e-5,6.873843813082e-5,1.329189835815e-4
evaluation,d5a841f07c3692eb,600,evaluation,73,159,13,0,0,-0.02000000,0.02000000,-6.418675184250e-6,-1.960309782589e-5,6.762022621842e-6
