seed,global_commit,control_slot,matched,g3_stratum,g3_utility,g3_regret,control_utility,control_regret,regret_gap,initial_control_better,first_reversal_horizon,persistent_reversal,transient_reversal,no_reversal,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance,g3_vs_greedy_train_delta
1111222233334444,1800,control_a,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,8,0.28355107,0.28330240,0.00024867,0.29785678,0.29763708,0.04123103,-0.00065097
1111222233334444,1800,control_a,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,16,0.27964449,0.27921835,0.00042614,0.29265705,0.29226181,0.09055381,0.00011107
1111222233334444,1800,control_a,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,32,0.28276709,0.28076085,0.00200623,0.30510676,0.30002487,0.10723800,0.00193787
1111222233334444,1800,control_a,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,64,0.28169230,0.28064385,0.00104845,0.31508803,0.31408605,0.17117237,0.00212151
1111222233334444,1800,control_b,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,1,0.28618759,0.28617308,0.00001451,0.30000046,0.29991385,0.03605549,0.00042036
1111222233334444,1800,control_b,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,2,0.28540605,0.28544185,-0.00003579,0.29900047,0.29897654,0.03605549,0.00030968
1111222233334444,1800,control_b,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,4,0.28541493,0.28536525,0.00004968,0.29931808,0.29917702,0.03605549,0.00039521
1111222233334444,1800,control_b,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,8,0.28355107,0.28330240,0.00024867,0.29785678,0.29763708,0.04582573,-0.00065097
1111222233334444,1800,control_b,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,16,0.27964449,0.27921835,0.00042614,0.29265705,0.29226181,0.09273615,0.00011107
1111222233334444,1800,control_b,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,32,0.28276709,0.28076085,0.00200623,0.30510676,0.30002487,0.10908707,0.00193787
1111222233334444,1800,control_b,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,64,0.28169230,0.28064385,0.00104845,0.31508803,0.31408605,0.17233680,0.00212151
1111222233334444,1850,control_a,true,1,0.00054681,0.00110281,0.00053096,0.00111866,0.00001585,false,0,false,false,false,1,0.28029311,0.28030896,-0.00001585,0.30476919,0.30479315,0.02999999,0.00110281
1111222233334444,1850,control_a,true,1,0.00054681,0.00110281,0.00053096,0.00111866,0.00001585,false,0,false,false,false,2,0.27966332,0.27972043,-0.00005710,0.30422843,0.30408195,0.04582574,0.00117055
1111222233334444,1850,control_a,true,1,0.00054681,0.00110281,0.00053096,0.00111866,0.00001585,false,0,false,false,false,4,0.27913588,0.27898982,0.00014606,0.30568227,0.30533019,0.05220151,0.00045726
1111222233334444,1850,control_a,true,1,0.00054681,0.00110281,0.00053096,0.00111866,0.00001585,false,0,false,false,false,8,0.28168610,0.28151992,0.00016618,0.31327453,0.31285903,0.05220151,0.00030550
1111222233334444,1850,control_a,true,1,0.00054681,0.00110281,0.00053096,0.00111866,0.00001585,false,0,false,false,false,16,0.28177175,0.28148350,0.00028825,0.31663385,0.31606206,0.05220151,0.00078908
1111222233334444,1850,control_a,true,1,0.00054681,0.00110281,0.00053096,0.00111866,0.00001585,false,0,false,false,false,32,0.27469069,0.27347538,0.00121531,0.30433220,0.30236393,0.08139408,0.00284219
1111222233334444,1850,control_a,true,1,0.00054681,0.00110281,0.00053096,0.00111866,0.00001585,false,0,false,false,false,64,0.26714799,0.26636896,0.00077903,0.29406419,0.29256916,0.11926857,0.00237942
1111222233334444,1850,control_b,true,1,0.00054681,0.00110281,0.00056916,0.00108045,0.00002235,true,64,true,false,false,1,0.28029311,0.28027076,0.00002235,0.30476919,0.30468404,0.03605551,0.00110281
1111222233334444,1850,control_b,true,1,0.00054681,0.00110281,0.00056916,0.00108045,0.00002235,true,64,true,false,false,2,0.27966332,0.27955008,0.00011325,0.30422843,0.30393517,0.04582576,0.00117055
1111222233334444,1850,control_b,true,1,0.00054681,0.00110281,0.00056916,0.00108045,0.00002235,true,64,true,false,false,4,0.27913588,0.27911487,0.00002101,0.30568227,0.30552819,0.04821825,0.00045726
1111222233334444,1850,control_b,true,1,0.00054681,0.00110281,0.00056916,0.00108045,0.00002235,true,64,true,false,false,8,0.28168610,0.28163457,0.00005153,0.31327453,0.31308880,0.04821825,0.00030550
1111222233334444,1850,control_b,true,1,0.00054681,0.00110281,0.00056916,0.00108045,0.00002235,true,64,true,false,false,16,0.28177175,0.28161106,0.00016069,0.31663385,0.31626937,0.04821826,0.00078908
1111222233334444,1850,control_b,true,1,0.00054681,0.00110281,0.00056916,0.00108045,0.00002235,true,64,true,false,false,32,0.27469069,0.27389511,0.00079557,0.30433220,0.30294317,0.07826235,0.00284219
1111222233334444,1850,control_b,true,1,0.00054681,0.00110281,0.00056916,0.00108045,0.00002235,true,64,true,false,false,64,0.26714799,0.26913580,-0.00198781,0.29406419,0.29738358,0.11236098,0.00237942
1111222233334444,1900,control_a,true,1,0.00064677,0.00029716,0.00064677,0.00029716,0.00000000,false,0,false,false,false,1,0.26768652,0.26768652,0.00000000,0.29607475,0.29607475,0.02000000,0.00029716
1111222233334444,1900,control_a,true,1,0.00064677,0.00029716,0.00064677,0.00029716,0.00000000,false,0,false,false,false,2,0.26736149,0.26736149,0.00000000,0.29563299,0.29563299,0.02000000,0.00068992
1111222233334444,1900,control_a,true,1,0.00064677,0.00029716,0.00064677,0.00029716,0.00000000,false,0,false,false,false,4,0.26794589,0.26794589,0.00000000,0.29606265,0.29606265,0.02000000,0.00035062
1111222233334444,1900,control_a,true,1,0.00064677,0.00029716,0.00064677,0.00029716,0.00000000,false,0,false,false,false,8,0.26863304,0.26863304,0.00000000,0.29872605,0.29872605,0.02000000,0.00088787
1111222233334444,1900,control_a,true,1,0.00064677,0.00029716,0.00064677,0.00029716,0.00000000,false,0,false,false,false,16,0.26987088,0.26987088,0.00000000,0.29541850,0.29541850,0.02000000,-0.00083879
1111222233334444,1900,control_a,true,1,0.00064677,0.00029716,0.00064677,0.00029716,0.00000000,false,0,false,false,false,32,0.26263401,0.26263401,0.00000000,0.29001760,0.29001760,0.02000000,0.00315073
1111222233334444,1900,control_a,true,1,0.00064677,0.00029716,0.00064677,0.00029716,0.00000000,false,0,false,false,false,64,0.25129047,0.25129047,0.00000000,0.27428520,0.27428520,0.02000000,-0.00144255
1111222233334444,1900,control_b,true,1,0.00064677,0.00029716,0.00064892,0.00029501,0.00000215,true,4,false,true,false,1,0.26768652,0.26768437,0.00000215,0.29607475,0.29580861,0.03000001,0.00029716
1111222233334444,1900,control_b,true,1,0.00064677,0.00029716,0.00064892,0.00029501,0.00000215,true,4,false,true,false,2,0.26736149,0.26702780,0.00033370,0.29563299,0.29493752,0.03000000,0.00068992
1111222233334444,1900,control_b,true,1,0.00064677,0.00029716,0.00064892,0.00029501,0.00000215,true,4,false,true,false,4,0.26794589,0.26799285,-0.00004697,0.29606265,0.29583195,0.03162278,0.00035062
1111222233334444,1900,control_b,true,1,0.00064677,0.00029716,0.00064892,0.00029501,0.00000215,true,4,false,true,false,8,0.26863304,0.26880646,-0.00017342,0.29872605,0.29865831,0.03162278,0.00088787
1111222233334444,1900,control_b,true,1,0.00064677,0.00029716,0.00064892,0.00029501,0.00000215,true,4,false,true,false,16,0.26987088,0.26803866,0.00183222,0.29541850,0.29177925,0.07999995,-0.00083879
1111222233334444,1900,control_b,true,1,0.00064677,0.00029716,0.00064892,0.00029501,0.00000215,true,4,false,true,false,32,0.26263401,0.26001754,0.00261647,0.29001760,0.28795436,0.13038397,0.00315073
1111222233334444,1900,control_b,true,1,0.00064677,0.00029716,0.00064892,0.00029501,0.00000215,true,4,false,true,false,64,0.25129047,0.25206283,-0.00077236,0.27428520,0.27707592,0.15272518,-0.00144255
1111222233334444,1950,control_a,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.25259322,0.25358987,-0.00099665,0.27420008,0.27582410,0.02828427,0.00000000
1111222233334444,1950,control_a,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.25208786,0.25301912,-0.00093126,0.27336058,0.27489093,0.02828427,0.00000000
1111222233334444,1950,control_a,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.25239167,0.25342172,-0.00103006,0.27409121,0.27567792,0.02828427,0.00000000
1111222233334444,1950,control_a,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.25248063,0.25349003,-0.00100940,0.27519676,0.27688047,0.08306620,0.00000000
1111222233334444,1950,control_a,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.24926613,0.25026703,-0.00100090,0.27218738,0.27391943,0.10735449,0.00000000
1111222233334444,1950,control_a,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.24685258,0.24881370,-0.00196113,0.27140215,0.27364585,0.15008327,0.00000000
1111222233334444,1950,control_a,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.25099584,0.25043082,0.00056502,0.28584877,0.28414395,0.18371169,0.00000000
1111222233334444,1950,control_b,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.25259322,0.25358987,-0.00099665,0.27420008,0.27582410,0.02828427,0.00000000
1111222233334444,1950,control_b,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.25208786,0.25301912,-0.00093126,0.27336058,0.27489093,0.02828427,0.00000000
1111222233334444,1950,control_b,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.25239167,0.25342172,-0.00103006,0.27409121,0.27567792,0.02828427,0.00000000
1111222233334444,1950,control_b,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.25248063,0.25349003,-0.00100940,0.27519676,0.27688047,0.08306620,0.00000000
1111222233334444,1950,control_b,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.24926613,0.25026703,-0.00100090,0.27218738,0.27391943,0.10735449,0.00000000
1111222233334444,1950,control_b,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.24685258,0.24881370,-0.00196113,0.27140215,0.27364585,0.15008327,0.00000000
1111222233334444,1950,control_b,false,1,0.00099665,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.25099584,0.25043082,0.00056502,0.28584877,0.28414395,0.18371169,0.00000000
1111222233334444,2000,control_a,true,2,-0.00063714,0.00150415,-0.00066507,0.00153208,0.00002792,false,0,false,false,false,1,0.24351607,0.24354400,-0.00002792,0.26303425,0.26298317,0.03605549,0.00150415
1111222233334444,2000,control_a,true,2,-0.00063714,0.00150415,-0.00066507,0.00153208,0.00002792,false,0,false,false,false,2,0.24357700,0.24359481,-0.00001781,0.26292649,0.26287061,0.03605549,0.00125958
1111222233334444,2000,control_a,true,2,-0.00063714,0.00150415,-0.00066507,0.00153208,0.00002792,false,0,false,false,false,4,0.24273188,0.24271883,0.00001305,0.26247734,0.26239046,0.03605549,-0.00046024
1111222233334444,2000,control_a,true,2,-0.00063714,0.00150415,-0.00066507,0.00153208,0.00002792,false,0,false,false,false,8,0.24641664,0.24649914,-0.00008249,0.27371436,0.27371883,0.03605549,-0.00027260
1111222233334444,2000,control_a,true,2,-0.00063714,0.00150415,-0.00066507,0.00153208,0.00002792,false,0,false,false,false,16,0.25028703,0.25041726,-0.00013024,0.28448340,0.28446424,0.05744560,-0.00016743
1111222233334444,2000,control_a,true,2,-0.00063714,0.00150415,-0.00066507,0.00153208,0.00002792,false,0,false,false,false,32,0.24034213,0.24086475,-0.00052263,0.26716676,0.26760218,0.06164411,0.00101839
1111222233334444,2000,control_a,true,2,-0.00063714,0.00150415,-0.00066507,0.00153208,0.00002792,false,0,false,false,false,64,0.23468925,0.23542909,-0.00073984,0.25750223,0.25823873,0.06782328,0.00131196
1111222233334444,2000,control_b,true,2,-0.00063714,0.00150415,-0.00060588,0.00147289,0.00003126,true,2,true,false,false,1,0.24351607,0.24348481,0.00003126,0.26303425,0.26282650,0.03605551,0.00150415
1111222233334444,2000,control_b,true,2,-0.00063714,0.00150415,-0.00060588,0.00147289,0.00003126,true,2,true,false,false,2,0.24357700,0.24397928,-0.00040227,0.26292649,0.26379877,0.04123107,0.00125958
1111222233334444,2000,control_b,true,2,-0.00063714,0.00150415,-0.00060588,0.00147289,0.00003126,true,2,true,false,false,4,0.24273188,0.24412270,-0.00139081,0.26247734,0.26450244,0.05385164,-0.00046024
1111222233334444,2000,control_b,true,2,-0.00063714,0.00150415,-0.00060588,0.00147289,0.00003126,true,2,true,false,false,8,0.24641664,0.24804097,-0.00162433,0.27371436,0.27618346,0.05385164,-0.00027260
1111222233334444,2000,control_b,true,2,-0.00063714,0.00150415,-0.00060588,0.00147289,0.00003126,true,2,true,false,false,16,0.25028703,0.25130430,-0.00101727,0.28448340,0.28631350,0.07416197,-0.00016743
1111222233334444,2000,control_b,true,2,-0.00063714,0.00150415,-0.00060588,0.00147289,0.00003126,true,2,true,false,false,32,0.24034213,0.24151981,-0.00117768,0.26716676,0.26973560,0.10999995,0.00101839
1111222233334444,2000,control_b,true,2,-0.00063714,0.00150415,-0.00060588,0.00147289,0.00003126,true,2,true,false,false,64,0.23468925,0.23555316,-0.00086391,0.25750223,0.25862491,0.14908044,0.00131196
1111222233334444,2050,control_a,true,2,-0.00114742,0.00204390,-0.00110145,0.00199793,0.00004597,true,4,false,true,false,1,0.23967858,0.23963261,0.00004597,0.26387766,0.26268792,0.03464100,0.00204390
1111222233334444,2050,control_a,true,2,-0.00114742,0.00204390,-0.00110145,0.00199793,0.00004597,true,4,false,true,false,2,0.24135798,0.24124546,0.00011252,0.26794612,0.26682308,0.03464100,0.00244193
1111222233334444,2050,control_a,true,2,-0.00114742,0.00204390,-0.00110145,0.00199793,0.00004597,true,4,false,true,false,4,0.24042223,0.24059081,-0.00016858,0.26704314,0.26643682,0.03464100,0.00204675
1111222233334444,2050,control_a,true,2,-0.00114742,0.00204390,-0.00110145,0.00199793,0.00004597,true,4,false,true,false,8,0.23920877,0.23861139,0.00059739,0.26553062,0.26400375,0.06708202,0.00116391
1111222233334444,2050,control_a,true,2,-0.00114742,0.00204390,-0.00110145,0.00199793,0.00004597,true,4,false,true,false,16,0.23344173,0.23285162,0.00059010,0.25483489,0.25351250,0.06999999,-0.00018418
1111222233334444,2050,control_a,true,2,-0.00114742,0.00204390,-0.00110145,0.00199793,0.00004597,true,4,false,true,false,32,0.23113751,0.23025768,0.00087984,0.25165418,0.25094366,0.11704694,-0.00025649
1111222233334444,2050,control_a,true,2,-0.00114742,0.00204390,-0.00110145,0.00199793,0.00004597,true,4,false,true,false,64,0.22331937,0.22174825,0.00157112,0.24060227,0.24026574,0.13765894,0.00013430
1111222233334444,2050,control_b,false,2,-0.00114742,0.00204390,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.23967858,0.23853116,0.00114742,0.26387766,0.26078168,0.01999998,0.00204390
1111222233334444,2050,control_b,false,2,-0.00114742,0.00204390,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.24135798,0.23993015,0.00142783,0.26794612,0.26443166,0.01999998,0.00244193
1111222233334444,2050,control_b,false,2,-0.00114742,0.00204390,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.24042223,0.23989262,0.00052962,0.26704314,0.26468047,0.02236066,0.00204675
1111222233334444,2050,control_b,false,2,-0.00114742,0.00204390,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.23920877,0.23853149,0.00067729,0.26553062,0.26340035,0.05385164,0.00116391
1111222233334444,2050,control_b,false,2,-0.00114742,0.00204390,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.23344173,0.23324122,0.00020051,0.25483489,0.25354812,0.05385164,-0.00018418
1111222233334444,2050,control_b,false,2,-0.00114742,0.00204390,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.23113751,0.23146896,-0.00033145,0.25165418,0.25220531,0.08124036,-0.00025649
1111222233334444,2050,control_b,false,2,-0.00114742,0.00204390,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.22331937,0.22272022,0.00059915,0.24060227,0.23990691,0.10452268,0.00013430
1111222233334444,2100,control_a,true,1,0.00027284,0.00063300,0.00026350,0.00064234,0.00000934,false,0,false,false,false,1,0.22515841,0.22516775,-0.00000934,0.24309473,0.24312718,0.01000002,0.00063300
1111222233334444,2100,control_a,true,1,0.00027284,0.00063300,0.00026350,0.00064234,0.00000934,false,0,false,false,false,2,0.22501142,0.22501026,0.00000116,0.24285978,0.24287941,0.01000002,0.00073075
1111222233334444,2100,control_a,true,1,0.00027284,0.00063300,0.00026350,0.00064234,0.00000934,false,0,false,false,false,4,0.22405094,0.22404154,0.00000940,0.24164963,0.24165861,0.01000002,0.00048779
1111222233334444,2100,control_a,true,1,0.00027284,0.00063300,0.00026350,0.00064234,0.00000934,false,0,false,false,false,8,0.22428866,0.22424352,0.00004514,0.23871720,0.23867965,0.01000002,0.00029615
1111222233334444,2100,control_a,true,1,0.00027284,0.00063300,0.00026350,0.00064234,0.00000934,false,0,false,false,false,16,0.22335429,0.22333598,0.00001831,0.24078846,0.24078257,0.01000002,0.00039622
1111222233334444,2100,control_a,true,1,0.00027284,0.00063300,0.00026350,0.00064234,0.00000934,false,0,false,false,false,32,0.22288151,0.22182888,0.00105263,0.24462695,0.24302854,0.06946219,0.00058532
1111222233334444,2100,control_a,true,1,0.00027284,0.00063300,0.00026350,0.00064234,0.00000934,false,0,false,false,false,64,0.21493055,0.21429364,0.00063691,0.23230024,0.23259546,0.13086244,0.00050642
1111222233334444,2100,control_b,true,1,0.00027284,0.00063300,0.00026307,0.00064278,0.00000978,false,0,false,false,false,1,0.22515841,0.22516818,-0.00000978,0.24309473,0.24263902,0.03605551,0.00063300
1111222233334444,2100,control_b,true,1,0.00027284,0.00063300,0.00026307,0.00064278,0.00000978,false,0,false,false,false,2,0.22501142,0.22553319,-0.00052176,0.24285978,0.24431288,0.05830951,0.00073075
1111222233334444,2100,control_b,true,1,0.00027284,0.00063300,0.00026307,0.00064278,0.00000978,false,0,false,false,false,4,0.22405094,0.22485209,-0.00080115,0.24164963,0.24341631,0.05830951,0.00048779
1111222233334444,2100,control_b,true,1,0.00027284,0.00063300,0.00026307,0.00064278,0.00000978,false,0,false,false,false,8,0.22428866,0.22459467,-0.00030601,0.23871720,0.23948522,0.05937169,0.00029615
